cueanexo,nombre,est_sector,est_ambito,est_barrio,est_localidad,nivel,lat,lon,barrio_asignado
140082200,ESCUELA PROVINCIA DE CORRIENTES,Estatal,Urbano,ESCOBAR,CORDOBA,"[""1. Común - Primario""]",-31.3914,-64.2167,VILLA PAEZ
140093900,INSTITUTO SANTA TERESA DE JESUS,Privado,Urbano,CENTRO,CORDOBA,"[""2. Común - Secundario""]",-31.4172,-64.1862,URQUIZA
140094100,I.P.E.T. Nº 66  DR.JOSE A.BALSEIRO,Estatal,Urbano,NUEVA CORDOBA,CORDOBA,"[""2. Común - Secundario""]",-31.4233,-64.1876,GUEMES
140096200,J.DE INF. GRAL. ENRIQUE MOSCONI,Estatal,Urbano,ALTO ALBERDI,CORDOBA,"[""0. Común - Inicial""]",-31.4149,-64.216,ALBERDI
140102200,I.P.E.M. Nº 175 PADRE GRENON,Estatal,Urbano,VILLA AZALAIS,CORDOBA,"[""2. Común - Secundario""]",-31.3772,-64.1532,VILLA AZALAIS
140102300,INSTITUTO SECUNDARIO PRIVADO JUAN XXIII,Privado,Urbano,RESIDENCIAL AMERICA,CORDOBA,"[""2. Común - Secundario""]",-31.3814,-64.1644,GENERAL BUSTOS
140127000,INSTITUTO DR. DALMACIO VELEZ SARSFIELD,Privado,Urbano,GENERAL BUSTOS,CORDOBA,"[""2. Común - Secundario""]",-31.3964,-64.1752,GENERAL BUSTOS
140129000,I.P.E.M. Nº 114 ARTURO JAURETCHE,Estatal,Urbano,ACOSTA,CORDOBA,"[""2. Común - Secundario""]",-31.4248,-64.1207,COLONIA LOLA
140131500,INSTITUTO LA INMACULADA,Privado,Urbano,VILLA RIVERA INDARTE,CORDOBA,"[""2. Común - Secundario""]",-31.3354,-64.2865,VILLA RIVERA INDARTE
140133600,I.P.E.M. Nº 187 JOSE AMERICO MALANCA,Estatal,Urbano,VILLA CENTENARIO,CORDOBA,"[""2. Común - Secundario""]",-31.3641,-64.2302,LOS BOULEVARES
140135200,INSTITUTO SAN BUENAVENTURA,Privado,Urbano,LAS PALMAS,CORDOBA,"[""2. Común - Secundario""]",-31.4019,-64.2514,LAS VIOLETAS
140135500,I.P.E.M. Nº 205 RICARDO HUGO PALLADINO,Estatal,Urbano,SAN IGNACIO,CORDOBA,"[""2. Común - Secundario""]",-31.3954,-64.2513,LOS ROBLES
140135800,INSTITUTO JESUS MARIA,Privado,Urbano,AVENIDA,CORDOBA,"[""2. Común - Secundario""]",-31.4294,-64.219,ROSEDAL ANEXO
140136300,INSTITUTO SECUNDARIO DE ECONOMIA Y TECNICO JOHN KENNEDY,Privado,Urbano,LOS GRANADOS,CORDOBA,"[""2. Común - Secundario""]",-31.4249,-64.2344,AMEGHINO NORTE
140136900,I.P.E.T. Nº 129 HEROES DE MALVINAS,Estatal,Urbano,VILLA MARTINEZ,CORDOBA,"[""2. Común - Secundario""]",-31.4157,-64.2483,LAS PALMAS
140136100,J.DE INF. MANUEL ESTEBAN PIZARRO,Estatal,Urbano,LAS PALMAS,CORDOBA,"[""0. Común - Inicial""]",-31.4032,-64.2384,QUINTA SANTA ANA
140149200,I.P.E.M Nº 325 MANUEL BELGRANO,Estatal,Urbano,ARGUELLO NORTE,CORDOBA,"[""2. Común - Secundario""]",-31.3255,-64.2637,VILLA 9 DE JULIO
140155300,INSTITUTO FUNDACION GENERAL PAZ,Privado,Urbano,NUEVA CORDOBA,CORDOBA,"[""2. Común - Secundario""]",-31.4299,-64.1928,GUEMES
140155400,I.P.E.M. Nº 38 FRANCISCO PABLO DE MAURO,Estatal,Urbano,ROGELIO MARTINEZ,CORDOBA,"[""2. Común - Secundario""]",-31.434,-64.1796,VILLA REVOL
140169400,INSTITUTO TECNICO ING.NOEL J.ETCHEGOYEN,Privado,Urbano,ALTO ALBERDI,CORDOBA,"[""2. Común - Secundario""]",-31.4011,-64.216,ALBERDI
140169700,INSTITUTO EL SALVADOR,Privado,Urbano,POETA LUGONES,CORDOBA,"[""2. Común - Secundario""]",-31.3625,-64.208,MARQUES DE SOBREMONTE
140194200,C.E.N.M.A. Nº 232,Estatal,Urbano,ALBERDI,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4055,-64.2018,VILLA PAEZ
140194202,C.E.N.M.A. Nº 232 - ANEXO U.N.C. SEDE A DISTANCIA,Estatal,Urbano,CIUDAD UNIVERSITARIA,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4349,-64.1871,GUEMES
140194204,C.E.N.M.A. N° 232 ANEXO SEDE SELC,Estatal,Urbano,CENTRO,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4155,-64.1838,URQUIZA
140194206,C.E.N.M.A. Nº 232 ANEXO EXTENSION AULICA Bº LA FRANCE,Estatal,Urbano,LA FRANCE,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.3696,-64.2109,LAS MARGARITAS
140194207,C.E.N.M.A. Nº 232 ANEXO SEDE B° CENTRO,Estatal,Urbano,CENTRO,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4126,-64.18,URQUIZA
140205900,INSTITUTO RICARDO PALMA (ADULTOS),Privado,Urbano,VILLA BELGRANO,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.3618,-64.2484,COLINAS DEL CERRO
140211700,INSTITUTO AMPARO DE MARIA,Privado,Urbano,CENTRO,CORDOBA,"[""2. Común - Secundario""]",-31.4151,-64.1954,URQUIZA
140212900,INSTITUTO DE EDUCACION CORDOBA,Privado,Urbano,COLINAS DE VELEZ SARSFIELD,CORDOBA,"[""2. Común - Secundario""]",-31.4378,-64.1964,BELLA VISTA
140214000,J.DE INF. JUANA MANSO,Estatal,Urbano,SAN MARTIN,CORDOBA,"[""0. Común - Inicial""]",-31.3856,-64.197,SAN MARTIN
140221900,I.P.E.T. Nº 77 GDOR.DR.S.DEL CASTILLO,Estatal,Urbano,SAN FELIPE,CORDOBA,"[""2. Común - Secundario""]",-31.4569,-64.1336,COOPERATIVA EL FUTURO
140222100,I.P.E.M. Nº 176 GRANADERO JOSE MARQUEZ,Estatal,Urbano,SAN JAVIER,CORDOBA,"[""2. Común - Secundario""]",-31.4527,-64.1038,SAN LORENZO
140222600,INSTITUTO DALMACIO VELEZ SARSFIELD,Privado,Urbano,FERREYRA SUD,CORDOBA,"[""2. Común - Secundario""]",-31.4649,-64.1109,FERREYRA
140223100,I.P.E.M. Nº 136 DR. ALFREDO L. PALACIOS,Estatal,Urbano,VILLA BUSTOS,CORDOBA,"[""2. Común - Secundario""]",-31.4409,-64.1113,VILLA BUSTOS
140223103,I.P.E.M. Nº 136 DR. ALFREDO L. PALACIOS ANEXO LA CARBONADA,Estatal,Urbano,LA CARBONADA,CORDOBA,"[""2. Común - Secundario""]",-31.5057,-64.1017,LOS SAUCES
140223700,I.P.E.M. Nº 153 JUAN MARTIN DE PUEYRREDON,Estatal,Urbano,GENERAL PAZ,CORDOBA,"[""2. Común - Secundario""]",-31.4103,-64.1657,GENERAL PUEYRREDON
140225900,INSTITUTO JOSE PEÑA,Privado,Urbano,VILLA CABRERA,CORDOBA,"[""2. Común - Secundario""]",-31.3837,-64.2173,LAS MARGARITAS
140227000,INSTITUTO SANTISIMA TRINIDAD,Privado,Urbano,SAN RAFAEL B,CORDOBA,"[""2. Común - Secundario""]",-31.4226,-64.2222,QUINTA SANTA ANA
140227600,C.E.N.M.A. Nº 94,Estatal,Urbano,ALTO ALBERDI,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4033,-64.2179,ALBERDI
140227604,C.E.N.M.A. N° 94 ANEXO EXTENSION AULICA Bº ROSEDAL,Estatal,Urbano,ROSEDAL ANEXO,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4392,-64.2255,ROSEDAL ANEXO
140227605,C.E.N.M.A. Nº 94 ANEXO SEDE Bº ALTO ALBERDI,Estatal,Urbano,ALTO ALBERDI,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.409,-64.213,ALBERDI
140227606,C.E.N.M.A. Nº 94 ANEXO SEDE Bº VILLA SIBURU,Estatal,Urbano,VILLA SIBURU,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.3943,-64.2269,VILLA SIBURU
140227800,I.P.E.M. Nº 131 DR. JUAN MARTIN ALLENDE,Estatal,Urbano,RENE FAVALORO,CORDOBA,"[""2. Común - Secundario""]",-31.409,-64.2327,QUINTA SANTA ANA
140227900,I.P.E.A. Nº 4 CHACRA DE LA MERCED,Estatal,Urbano,CHACRA DE LA MERCED,CORDOBA,"[""2. Común - Secundario""]",-31.4035,-64.0889,CENTRO
140229000,I.P.E.M. Nº 196 DRA. ALICIA MOREAU DE JUSTO,Estatal,Urbano,LOS GIGANTES ANEXO,CORDOBA,"[""2. Común - Secundario""]",-31.3633,-64.1625,PARQUE LICEO SECCION 2
140227100,J.DE INF. JAPON,Estatal,Urbano,SAN RAFAEL,CORDOBA,"[""0. Común - Inicial""]",-31.4219,-64.2215,QUINTA SANTA ANA
140227607,C.E.N.M.A. Nº 94 ANEXO SEDE B° QUEBRADA DE LAS ROSAS	,Estatal,Urbano,QUEBRADA LAS ROSAS,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.3937,-64.2555,LOS ROBLES
140227200,ESCUELA ESPECIAL MARIA MONTESSORI,Estatal,Urbano,PARQUE SAN FRANCISCO,CORDOBA,"[""4. Especial""]",-31.4245,-64.212,CUPANI
140229300,I.P.E.M. Nº 182 DR. JORGE W. ABALOS,Estatal,Urbano,MARIA LASTENIA,CORDOBA,"[""2. Común - Secundario""]",-31.3239,-64.176,GUINAZU
140229400,I.P.E.A.y T. Nº 189  DR. JUAN MAMERTO GARRO,Estatal,Urbano,PALMAR,CORDOBA,"[""2. Común - Secundario""]",-31.3828,-64.11,CENTRO
140229700,INSTITUTO MIXTO SECUNDARIO JUSTO JOSE DE URQUIZA,Privado,Urbano,PUEYRREDON,CORDOBA,"[""2. Común - Secundario""]",-31.3954,-64.1508,GENERAL PUEYRREDON
140229900,I.P.E.M. Nº 174 TRINIDAD MORENO,Estatal,Urbano,YOFRE SUD,CORDOBA,"[""2. Común - Secundario""]",-31.3945,-64.1376,LOS PINOS
140229200,ESCUELA GREGORIA MATORRAS DE SAN MARTIN,Estatal,Urbano,MARIA LASTENIA,CORDOBA,"[""1. Común - Primario""]",-31.3239,-64.176,GUINAZU
140229500,ESCUELA RABINDRANATH TAGORE,Estatal,Urbano,VILLA CLAUDINA,CORDOBA,"[""1. Común - Primario""]",-31.3897,-64.1232,YOFRE NORTE
140231400,INSTITUTO EDUCACIONAL JOSE HERNANDEZ,Privado,Urbano,MARQUES DE SOBREMONTE,CORDOBA,"[""2. Común - Secundario""]",-31.3674,-64.204,MARQUES DE SOBREMONTE
140231500,COLEGIO ALEMAN CORDOBA,Privado,Urbano,ARGUELLO,CORDOBA,"[""2. Común - Secundario""]",-31.3487,-64.2538,LA SALLE
140231600,INSTITUTO ARGUELLO,Privado,Urbano,ARGUELLO,CORDOBA,"[""2. Común - Secundario""]",-31.3518,-64.2473,LAS CORTADERAS
140231700,INSTITUTO DEL INMACULADO CORAZÓN DE MARIA ADORATRICES,Privado,Urbano,CENTRO,CORDOBA,"[""2. Común - Secundario""]",-31.4181,-64.1772,URQUIZA
140233300,INSTITUTO DE LA INMACULADA,Privado,Urbano,VILLA CORINA,CORDOBA,"[""2. Común - Secundario""]",-31.3784,-64.1431,NUEVA ITALIA
140234500,I.P.E.M. Nº 121 GOB. JUSTO PASTOR PAEZ MOLINA,Estatal,Urbano,JERONIMO LUIS DE CABRERA,CORDOBA,"[""2. Común - Secundario""]",-31.3558,-64.1797,VILLA AZALAIS OESTE
140235600,C.E.N.M.A. ASIMRA,Estatal,Urbano,ALTA CORDOBA,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.3911,-64.1819,SAN MARTIN
140235602,C.E.N.M.A. ASIMRA - ANEXO Bº PATRICIOS,Estatal,Urbano,PATRICIOS,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.3728,-64.1392,RESIDENCIAL SAN JORGE
140235604,C.E.N.M.A. ASIMRA ANEXO DR. JORGE WASHINGTON ABALOS,Estatal,Urbano,MARIA LASTENIA,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.324,-64.1766,GUINAZU
140235605,C.E.N.M.A. ASIMRA ANEXO REGINO MADERS,Estatal,Urbano,GENERAL BUSTOS,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.3879,-64.168,GENERAL BUSTOS
140235700,I.P.E.M. Nº 152 DR. ALEJO CARMEN GUZMAN,Estatal,Urbano,ALEM,CORDOBA,"[""2. Común - Secundario""]",-31.3962,-64.1675,GENERAL BUSTOS
140236200,INSTITUTO DE SAN JOSE (H.H.DOMINICAS),Privado,Urbano,ALBERDI,CORDOBA,"[""2. Común - Secundario""]",-31.4134,-64.1981,URQUIZA
140236400,C.E.N.M.A. Nº 135,Estatal,Urbano,ALBERDI,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4077,-64.2001,URQUIZA
140236404,C.E.N.M.A. Nº 135 ANEXO SEDE SACRA,Estatal,Urbano,CENTRO,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4141,-64.1758,URQUIZA
140236405,C.E.N.M.A. N° 135 - ANEXO SEDE ALECYT,Estatal,Urbano,ALBERDI,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.411,-64.1966,URQUIZA
140234600,ESCUELA PAULA ALBARRACIN DE SARMIENTO,Estatal,Urbano,VILLA AZALAIS OESTE,CORDOBA,"[""1. Común - Primario""]",-31.3678,-64.175,VILLA AZALAIS OESTE
140236407,C.E.N.M.A. Nº 135 ANEXO SEDE SACRA Bº PARQUE LICEO 2º SECCION,Estatal,Urbano,,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.3547,-64.1648,PARQUE LICEO SECCION 2
140238700,INSTITUTO SECUNDARIO ORIENTADO Y TECNICO CARLOS MARIA DE ALVEAR,Privado,Urbano,LOS EUCALIPTUS,CORDOBA,"[""2. Común - Secundario""]",-31.4679,-64.0876,ITUZAINGO ANEXO
140238800,INSTITUTO ING.ENRIQUE MOSCONI,Privado,Urbano,1º DE MAYO,CORDOBA,"[""2. Común - Secundario""]",-31.4337,-64.1217,EMPALME
140236500,J.DE INF. MARIANO MORENO,Estatal,Urbano,ALBERDI,CORDOBA,"[""0. Común - Inicial""]",-31.4079,-64.2002,URQUIZA
140241400,INSTITUTO JUAN ZORRILLA DE SAN MARTIN,Privado,Urbano,CERRO DE LAS ROSAS,CORDOBA,"[""2. Común - Secundario""]",-31.3758,-64.239,COLINAS DEL CERRO
140241600,INSTITUTO MADRES ESCOLAPIAS,Privado,Urbano,CERRO DE LAS ROSAS,CORDOBA,"[""2. Común - Secundario""]",-31.3689,-64.2376,COLINAS DEL CERRO
140242800,I.P.E.M. Nº 86 GABRIELA MISTRAL,Estatal,Urbano,CENTRO,CORDOBA,"[""2. Común - Secundario""]",-31.4097,-64.1841,URQUIZA
140243100,INSTITUTO 25 DE MAYO,Privado,Urbano,CENTRO,CORDOBA,"[""2. Común - Secundario""]",-31.4119,-64.1838,URQUIZA
140243400,INSTITUTO JOSE MARIA PAZ,Privado,Urbano,CENTRO,CORDOBA,"[""2. Común - Secundario"",""7. Jóvenes y Adultos - Secundario""]",-31.4099,-64.1844,URQUIZA
140245600,INSTITUTO GARCIA FAURE,Privado,Urbano,ALTA CORDOBA,CORDOBA,"[""2. Común - Secundario""]",-31.3963,-64.1879,SAN MARTIN
140245700,I.P.E.M. Nº 201 LEOPOLDO MARECHAL,Estatal,Urbano,COFICO,CORDOBA,"[""2. Común - Secundario""]",-31.4027,-64.1828,SAN MARTIN
140245900,C.E.N.M.A. No 168,Estatal,Urbano,COFICO,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4025,-64.183,SAN MARTIN
140244100,J.DE INF. MONSEÑOR N. DE ANDREA,Estatal,Urbano,FERROVIARIO MITRE,CORDOBA,"[""0. Común - Inicial""]",-31.4416,-64.1366,JOSE IGNACIO DIAZ SECCION 1
140249700,INSTITUTO SECUNDARIO GENERAL SAN MARTIN,Privado,Urbano,LAS PALMAS,CORDOBA,"[""2. Común - Secundario""]",-31.3959,-64.2415,VILLA SIBURU
140250100,INSTITUTO MANUEL BELGRANO,Privado,Urbano,CENTRO,CORDOBA,"[""2. Común - Secundario""]",-31.4179,-64.1493,YAPEYU
140250400,I.P.E.M. Nº 134 ING. REGINO MADERS,Estatal,Urbano,GENERAL BUSTOS,CORDOBA,"[""2. Común - Secundario""]",-31.3879,-64.1681,GENERAL BUSTOS
140250500,I.P.E.T. Nº 17 PAULO FREIRE,Estatal,Urbano,VILLA RIVERA INDARTE,CORDOBA,"[""2. Común - Secundario""]",-31.3197,-64.2933,VILLA RIVERA INDARTE
140250800,INSTITUTO PARROQUIAL SAN FRANCISCO DE ASIS,Privado,Urbano,LAS FLORES,CORDOBA,"[""2. Común - Secundario""]",-31.4537,-64.1979,LAS FLORES
140252600,I.P.E.M. Nº 167 JOSE MANUEL ESTRADA,Estatal,Urbano,VILLA REVOL,CORDOBA,"[""2. Común - Secundario""]",-31.4413,-64.1688,CRISOL SUD
140252700,INSTITUTO VILLA EUCARISTICA (F.A.S.T.A.),Privado,Urbano,VILLA EUCARISTICA,CORDOBA,"[""2. Común - Secundario""]",-31.4797,-64.1793,INAUDI
140260300,ESCRIBANO JUAN ANTONIO PAREDES,Estatal,Urbano,GENERAL MOSCONI,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario"",""6. Jóvenes y Adultos - Primario""]",-31.363,-64.1503,GENERAL MOSCONI
140265600,I.P.E.M. Nº 163 JOSE DE SAN MARTIN,Estatal,Urbano,GUEMES,CORDOBA,"[""2. Común - Secundario""]",-31.4267,-64.1917,GUEMES
140265800,INSTITUTO RAMON GARCIA MARTINEZ,Privado,Urbano,BALCARCE,CORDOBA,"[""2. Común - Secundario""]",-31.4352,-64.222,ROSEDAL ANEXO
140267500,INSTITUTO JOVENES ARGENTINOS,Privado,Urbano,JARDIN ESPINOSA,CORDOBA,"[""2. Común - Secundario""]",-31.453,-64.1752,VILLA REVOL
140267800,INSTITUTO NUESTRA SEÑORA,Privado,Urbano,JARDIN ESPINOSA,CORDOBA,"[""2. Común - Secundario""]",-31.455,-64.1741,BIALET MASSE
140268600,I.P.E.M. Nº 171 BRIGADIER JUAN I. SAN MARTIN,Estatal,Urbano,VILLA ADELA,CORDOBA,"[""2. Común - Secundario""]",-31.4391,-64.2513,VILLA ADELA
140268800,I.P.E.T. y M. Nº 101 REPUBLICA ARGENTINA,Estatal,Urbano,AMEGHINO SUR,CORDOBA,"[""2. Común - Secundario""]",-31.4334,-64.2371,AMEGHINO NORTE
140268900,I.P.E.M. Nº 154 GRAL. MARTIN MIGUEL DE GUEMES,Estatal,Urbano,ROSEDAL ANEXO,CORDOBA,"[""2. Común - Secundario""]",-31.4393,-64.2252,ROSEDAL ANEXO
140270500,INSTITUTO INTEGRAL MODELO,Privado,Urbano,ALBERDI,CORDOBA,"[""2. Común - Secundario""]",-31.4092,-64.1965,URQUIZA
140270800,INSTITUTO CORAZON DE MARIA,Privado,Urbano,ALTA CORDOBA,CORDOBA,"[""2. Común - Secundario""]",-31.3947,-64.1816,SAN MARTIN
140270900,C.E.N.M.A. Nº 215,Estatal,Urbano,ALTA CORDOBA,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.3866,-64.186,SAN MARTIN
140270901,C.E.N.M.A. Nº 215 ANEXO SEDE Bº GENERAL BUSTOS (A.SABATTINI),Estatal,Urbano,VILLA AZALAIS OESTE,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.3678,-64.175,VILLA AZALAIS OESTE
140270902,C.E.N.M.A. Nº 215 ANEXO SEDE Bº SAN MARTIN,Estatal,Urbano,SAN MARTIN,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.3952,-64.195,SAN MARTIN
140270903,C.E.N.M.A. Nº 215 ANEXO B°AMPLIACION RESIDENCIAL AMERICA,Estatal,Urbano,AMPLIACION RESIDENCIAL AMERICA,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.3792,-64.1612,GENERAL BUSTOS
140270904,C.E.N.M.A. Nº 215 ANEXO EXTENSION AULICA Bº  MARCELO T. DE ALVEAR,Estatal,Urbano,VILLA AZALAIS OESTE,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.3681,-64.175,VILLA AZALAIS OESTE
140270905,C.E.N.M.A. Nº 215 ANEXO EXTENSION AULICA JUAN JOSE PASO,Estatal,Urbano,ANA MARIA ZUMARAN,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.3779,-64.2001,SARGENTO CABRAL
140271100,INSTITUTO DR. MANUEL LUCERO,Privado,Urbano,ALTA CORDOBA,CORDOBA,"[""2. Común - Secundario""]",-31.3893,-64.1825,SAN MARTIN
140271300,I.P.E.M. Nº 169 RAFAEL M.ESCUTI,Estatal,Urbano,CIUDAD JUAN PABLO II,CORDOBA,"[""2. Común - Secundario""]",-31.3645,-64.1566,GENERAL MOSCONI
140271400,I.P.E.M. Nº 122 DIEGO GOMEZ CASCO,Estatal,Urbano,ALTA CORDOBA,CORDOBA,"[""2. Común - Secundario""]",-31.3804,-64.184,HIPOLITO IRIGOYEN
140272100,INSTITUTO NUESTRA SEÑORA DEL CARMEN,Privado,Urbano,ALTA CORDOBA,CORDOBA,"[""2. Común - Secundario""]",-31.3816,-64.1834,HIPOLITO IRIGOYEN
140270909,C.E.N.M.A. Nº 215 ANEXO SEDE VILLA ESQUIU,Estatal,Urbano,VILLA ESQUIU,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.3591,-64.1079,VILLA ESQUIU
140271000,COLEGIO CORAZON DE MARIA,Privado,Urbano,ALTA CORDOBA,CORDOBA,"[""1. Común - Primario""]",-31.3948,-64.1814,SAN MARTIN
140270908,C.E.N.M.A. Nº 215 ANEXO SEDE B° AMPLIACION POETA LUGONES,Estatal,Urbano,AMPLIACION POETA LUGONES,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.3613,-64.2046,MARQUES DE SOBREMONTE
140276700,INSTITUTO NUESTRA SEÑORA DEL VALLE,Privado,Urbano,VILLA LOS ANGELES,CORDOBA,"[""2. Común - Secundario""]",-31.3603,-64.2395,COLINAS DEL CERRO
140276800,I.P.E.M. Nº 206 FERNANDO FADER,Estatal,Urbano,PARQUE COREMA,CORDOBA,"[""2. Común - Secundario""]",-31.3689,-64.227,LAS MARGARITAS
140277200,INSTITUTO MONSEÑOR DE ANDREA,Privado,Urbano,CENTRO,CORDOBA,"[""2. Común - Secundario""]",-31.4182,-64.1878,URQUIZA
140277700,INSTITUTO SANTA ANA,Privado,Urbano,ARGUELLO,CORDOBA,"[""2. Común - Secundario""]",-31.3387,-64.2597,ARGUELLO
140278200,C.E.N.M.A. CASA DE GOBIERNO,Estatal,Urbano,SAN MARTIN,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4026,-64.1923,SAN MARTIN
140278203,C.E.N.M.A. CASA DE GOBIERNO ANEXO SEDE SURBAC,Estatal,Urbano,GENERAL PAZ,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4116,-64.1641,YAPEYU
140278206,C.E.N.M.A. CASA DE GOBIERNO ANEXO B° PATRICIOS OESTE,Estatal,Urbano,PATRICIOS OESTE,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.3695,-64.1431,GENERAL MOSCONI
140278300,C.E.N.M.A. SALUD,Estatal,Urbano,CENTRO,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4145,-64.1898,URQUIZA
140278208,C.E.N.M.A. CASA DE GOBIERNO ANEXO  SEDE B° ALTOS DE GENERAL PAZ,Estatal,Urbano,ALTO GENERAL PAZ,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4051,-64.1566,GENERAL PUEYRREDON
140280300,I.P.E.T. Nº 247 ING. CARLOS CASSAFFOUSTH,Estatal,Urbano,ALBERDI,CORDOBA,"[""2. Común - Secundario""]",-31.4103,-64.2044,ALBERDI
140280400,INST.SECUNDARIO EVANGELICO WILLIAM C. MORRIS,Privado,Urbano,ALBERDI,CORDOBA,"[""2. Común - Secundario""]",-31.4141,-64.1968,URQUIZA
140280500,INST. P/ADULTOS WILLIAM C.MORRIS,Privado,Urbano,ALBERDI,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4141,-64.1968,URQUIZA
140280600,I.P.E.M. Nº 115 DOMINGO FAUSTINO SARMIENTO,Estatal,Urbano,ALBERDI,CORDOBA,"[""2. Común - Secundario""]",-31.4087,-64.201,URQUIZA
140282900,I.P.E.M. Nº 16 MARIA SALEME de BURNICHON,Estatal,Urbano,VILLA CORNU,CORDOBA,"[""2. Común - Secundario""]",-31.3157,-64.2674,VILLA CORNU
140288200,C.E.N.M.A. Nº 111,Estatal,Urbano,JUNIORS,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4205,-64.1708,CRISOL SUD
140288205,C.E.N.M.A. N° 111 ANEXO CIUDAD DE MIS SUEÑOS,Estatal,Urbano,CIUDAD DE MIS SUEÑOS,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.477,-64.0855,ITUZAINGO ANEXO
140288209,C.E.N.M.A. Nº 111 ANEXO BARRIO SANTA CATALINA,Estatal,Urbano,JARDIN,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4475,-64.1716,VILLA REVOL
140288210,C.E.N.M.A. Nº 111 ANEXO BARRIO AMPLIACION FERREYRA,Estatal,Urbano,AMPLIACION FERREYRA,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4703,-64.1168,FERREYRA
140288400,INSTITUTO SAN RAMON NONATO,Privado,Urbano,ALTOS GRAL PAZ,CORDOBA,"[""2. Común - Secundario""]",-31.4106,-64.1572,YAPEYU
140288212,C.E.N.M.A. Nº 111 ANEXO SEDE Si.Re.LyF,Estatal,Urbano,NUEVA CORDOBA,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4234,-64.1842,GUEMES
140288214,C.E.N.M.A. Nº 111 ANEXO SEDE Bº JUNIORS,Estatal,Urbano,JUNIORS,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4216,-64.1612,YAPEYU
140288211,C.E.N.M.A. Nº 111 ANEXO ATILIO LOPEZ,Estatal,Urbano,FERREYRA,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4615,-64.1109,FERREYRA
140288215,C.E.N.M.A. Nº 111 ANEXO SEDE BARRIO JARDIN,Estatal,Urbano,JARDIN,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4582,-64.1697,BIALET MASSE
140288216,C.E.N.M.A. Nº 111 ANEXO B° VILLA RIVADAVIA,Estatal,Urbano,VILLA RIVADAVIA,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.5136,-64.1907,VILLA RIVADAVIA
140289100,INST. SUP. DE EDUCACION ARTISTICO MUSICAL DOMINGO ZIPOLI (EX IPEM 36),Estatal,Urbano,CIUDAD UNIVERSITARIA,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario"",""2. Común - Secundario"",""3. Común - Superior""]",-31.4403,-64.1928,LAS FLORES
140289500,INSTITUTO SAGRADO CORAZON,Privado,Urbano,PUEYRREDON,CORDOBA,"[""2. Común - Secundario""]",-31.4032,-64.1674,GENERAL PUEYRREDON
