barrio,poblacion,hogares,nbi,pct_nbi,escuelas_total,escuelas_estatales,escuelas_privadas,dispensarios_municipales,paradas_colectivo,lineas_colectivo,luminarias_reportes,comisarias,centros_vecinales,poblacion_log,pct_escuelas_privadas,escuelas_por_1000_hab,dispensarios_por_10000_hab,comisarias_por_10000_hab,paradas_por_1000_hab,centros_vecinales_por_10000_hab,tiene_escuela,tiene_dispensario,tiene_comisaria,tiene_transporte,infraestructura_score,centroide_lat,centroide_lon,area_barrio_km2,densidad_poblacional,densidad_hogares,infraestructura_por_km2,educacion_ratio_publico_privado,servicios_basicos_score,tamano_promedio_hogar,cluster_barrio,cluster_descripcion,categoria_infraestructura,tooltip_html
GENERAL ARENALES,2318.0,622.0,60.0,9.65,3,3,0,2,10,1,41,0,2,7.749,0.0,1.29,6.657,0.0,4.31,8.63,1,1,0,1,0.3916,0.0,0.0,0.37,6264.8649,1681.0811,1.0584,4.0,1.0,3.7267,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Alta,"<b>GENERAL ARENALES</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2318.0<br>Score Infra: Muy Alta"
GENERAL ARTIGAS,1552.0,471.0,8.0,1.7,2,2,0,0,10,3,68,0,0,7.348,0.0,1.29,0.0,0.0,6.44,0.0,1,0,0,1,0.2088,0.0,0.0,0.34,4564.7059,1385.2941,0.6141,3.0,0.6667,3.2951,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>GENERAL ARTIGAS</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1552.0<br>Score Infra: Media"
GENERAL BELGRANO,3154.0,890.0,30.0,3.37,2,2,0,0,8,3,217,0,1,8.057,0.0,0.63,0.0,0.0,2.54,3.17,1,0,0,1,0.0908,0.0,0.0,0.29,10875.8621,3068.9655,0.3131,3.0,0.6667,3.5438,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>GENERAL BELGRANO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 3154.0<br>Score Infra: Baja"
GENERAL BUSTOS,15659.0,4933.0,243.0,4.93,16,9,7,0,30,8,447,0,2,9.659,0.438,1.02,0.0,0.0,1.92,1.28,1,0,0,1,0.1063,0.0,0.0,1.74,8999.4253,2835.0575,0.0611,1.25,0.6667,3.1743,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>GENERAL BUSTOS</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 15659.0<br>Score Infra: Baja"
GENERAL MOSCONI,3324.0,851.0,110.0,12.93,1,1,0,1,16,6,145,0,1,8.109,0.0,0.3,3.01,0.0,4.81,3.01,1,1,0,1,0.2104,0.0,0.0,0.3,11080.0,2836.6667,0.7013,2.0,1.0,3.906,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>GENERAL MOSCONI</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 3324.0<br>Score Infra: Media"
GENERAL PAZ,9524.0,4209.0,107.0,2.54,23,13,10,0,32,13,230,1,1,9.162,0.435,2.41,0.0,1.05,3.36,1.05,1,0,1,1,0.3043,0.0,0.0,1.13,8428.3186,3724.7788,0.2693,1.2727,0.6667,2.2628,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>GENERAL PAZ</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 9524.0<br>Score Infra: Alta"
GENERAL PUEYRREDON,24021.0,7938.0,561.0,7.07,17,4,13,0,48,12,202,0,1,10.087,0.765,0.71,0.0,0.0,2.0,0.42,1,0,0,1,0.0863,0.0,0.0,3.16,7601.5823,2512.0253,0.0273,0.3571,0.6667,3.0261,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>GENERAL PUEYRREDON</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 24021.0<br>Score Infra: Baja"
GENERAL SAVIO,4889.0,1309.0,313.0,23.91,0,0,0,0,9,1,70,0,1,8.495,0.0,0.0,0.0,0.0,1.84,2.05,0,0,0,1,0.0341,0.0,0.0,0.31,15770.9677,4222.5806,0.11,1.0,0.3333,3.7349,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>GENERAL SAVIO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 4889.0<br>Score Infra: Muy Baja"
GRANADERO PRINGLES,2209.0,628.0,16.0,2.55,0,0,0,0,19,4,25,0,1,7.701,0.0,0.0,0.0,0.0,8.6,4.53,0,0,0,1,0.1593,0.0,0.0,0.19,11626.3158,3305.2632,0.8384,1.0,0.3333,3.5175,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>GRANADERO PRINGLES</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2209.0<br>Score Infra: Media"
GRANJA DE FUNES,3866.0,1228.0,27.0,2.2,5,5,0,0,30,11,50,0,1,8.26,0.0,1.29,0.0,0.0,7.76,2.59,1,0,0,1,0.2332,0.0,0.0,1.1,3514.5455,1116.3636,0.212,6.0,0.6667,3.1482,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>GRANJA DE FUNES</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 3866.0<br>Score Infra: Alta"
GUARNICION AEREA CORDOBA,500.0,200.0,0.0,0.0,0,0,0,0,0,0,0,0,0,6.217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,10.97,45.5789,18.2315,0.0,1.0,0.0,2.5,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>GUARNICION AEREA CORDOBA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 500.0<br>Score Infra: Muy Baja"
GUARNICION MILITAR CORDOBA,500.0,200.0,0.0,0.0,0,0,0,0,0,0,2,0,0,6.217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,24.79,20.1694,8.0678,0.0,1.0,0.0,2.5,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>GUARNICION MILITAR CORDOBA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 500.0<br>Score Infra: Muy Baja"
GUAYAQUIL,587.0,200.0,0.0,0.0,2,2,0,0,14,4,86,0,1,6.377,0.0,3.41,0.0,0.0,23.85,17.04,1,0,0,1,0.6783,0.0,0.0,0.08,7337.5,2500.0,8.4788,3.0,0.6667,2.935,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>GUAYAQUIL</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 587.0<br>Score Infra: Muy Alta"
GUEMES,11588.0,5333.0,428.0,8.03,17,14,3,1,41,21,132,0,0,9.358,0.176,1.47,0.86,0.0,3.54,0.0,1,1,0,1,0.1963,0.0,0.0,1.18,9820.339,4519.4915,0.1664,3.75,1.0,2.1729,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>GUEMES</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 11588.0<br>Score Infra: Media"
GUINAZU,1361.0,373.0,41.0,10.99,5,5,0,1,20,2,10,1,1,7.217,0.0,3.67,6.657,1.5585,14.7,7.35,1,1,1,1,0.8602,0.0,0.0,0.34,4002.9412,1097.0588,2.53,6.0,1.0,3.6488,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>GUINAZU</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 1361.0<br>Score Infra: Muy Alta"
GUINAZU SUD,500.0,200.0,3.0,1.5,0,0,0,1,12,2,4,0,1,6.217,0.0,0.0,6.657,0.0,24.0,20.0,0,1,0,1,0.6667,0.0,0.0,0.04,12500.0,5000.0,16.6675,1.0,0.6667,2.5,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>GUINAZU SUD</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 500.0<br>Score Infra: Muy Alta"
HIPOLITO IRIGOYEN,3313.0,893.0,83.0,9.29,0,0,0,1,6,4,23,0,1,8.106,0.0,0.0,3.02,0.0,1.81,3.02,0,1,0,1,0.1343,0.0,0.0,0.29,11424.1379,3079.3103,0.4631,1.0,0.6667,3.71,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>HIPOLITO IRIGOYEN</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 3313.0<br>Score Infra: Baja"
HOGAR PROPIO,4716.0,1581.0,56.0,3.54,2,2,0,1,19,5,18,0,3,8.459,0.0,0.42,2.12,0.0,4.03,6.36,1,1,0,1,0.1745,0.0,0.0,0.48,9825.0,3293.75,0.3635,3.0,1.0,2.9829,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>HOGAR PROPIO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 4716.0<br>Score Infra: Media"
HORIZONTE,2016.0,641.0,11.0,1.72,0,0,0,0,10,6,188,0,0,7.609,0.0,0.0,0.0,0.0,4.96,0.0,0,0,0,1,0.0919,0.0,0.0,0.29,6951.7241,2210.3448,0.3169,1.0,0.3333,3.1451,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>HORIZONTE</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2016.0<br>Score Infra: Baja"
INAUDI,1662.0,459.0,4.0,0.87,4,4,0,1,7,1,52,1,1,7.416,0.0,2.41,6.02,1.5585,4.21,6.02,1,1,1,1,0.5573,0.0,0.0,0.3,5540.0,1530.0,1.8577,5.0,1.0,3.6209,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>INAUDI</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 1662.0<br>Score Infra: Muy Alta"
INDEPENDENCIA,813.0,294.0,7.0,2.38,1,0,1,0,16,9,38,0,0,6.702,1.0,1.23,0.0,0.0,19.68,0.0,1,0,0,1,0.4498,0.0,0.0,0.12,6775.0,2450.0,3.7483,0.5,0.6667,2.7653,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>INDEPENDENCIA</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 813.0<br>Score Infra: Muy Alta"
INDUSTRIAL ESTE,1153.0,386.0,1.0,0.26,0,0,0,0,14,10,167,0,0,7.051,0.0,0.0,0.0,0.0,12.14,0.0,0,0,0,1,0.2248,0.0,0.0,0.17,6782.3529,2270.5882,1.3224,1.0,0.3333,2.987,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>INDUSTRIAL ESTE</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1153.0<br>Score Infra: Alta"
INDUSTRIAL OESTE,1621.0,473.0,14.0,2.96,0,0,0,0,19,3,147,0,0,7.391,0.0,0.0,0.0,0.0,11.72,0.0,0,0,0,1,0.217,0.0,0.0,0.27,6003.7037,1751.8519,0.8037,1.0,0.3333,3.4271,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>INDUSTRIAL OESTE</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1621.0<br>Score Infra: Media"
IPONA,982.0,402.0,8.0,1.99,3,0,3,0,26,17,14,0,1,6.891,1.0,3.05,0.0,0.0,24.0,10.18,1,0,0,1,0.6561,0.0,0.0,0.13,7553.8462,3092.3077,5.0469,0.25,0.6667,2.4428,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>IPONA</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 982.0<br>Score Infra: Muy Alta"
IPV ANEXO LOS GIGANTES,5240.0,1414.0,36.0,2.55,3,3,0,0,11,2,0,0,1,8.564,0.0,0.57,0.0,0.0,2.1,1.91,1,0,0,1,0.0784,0.0,0.0,0.27,19407.4074,5237.037,0.2904,4.0,0.6667,3.7058,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>IPV ANEXO LOS GIGANTES</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 5240.0<br>Score Infra: Muy Baja"
IRUPE,523.0,200.0,10.0,5.0,3,3,0,0,6,6,45,0,1,6.261,0.0,4.8035,0.0,0.0,11.47,19.12,1,0,0,1,0.5457,0.0,0.0,0.14,3735.7143,1428.5714,3.8979,4.0,0.6667,2.615,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>IRUPE</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 523.0<br>Score Infra: Muy Alta"
ITUZAINGO,3192.0,933.0,18.0,1.93,9,6,3,0,16,4,19,1,0,8.069,0.333,2.82,0.0,1.5585,5.01,0.0,1,0,1,1,0.3996,0.0,0.0,0.47,6791.4894,1985.1064,0.8502,1.75,0.6667,3.4212,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Alta,"<b>ITUZAINGO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 3192.0<br>Score Infra: Muy Alta"
ITUZAINGO ANEXO,6081.0,1583.0,138.0,8.72,1,1,0,1,35,5,23,0,5,8.713,0.0,0.16,1.64,0.0,5.76,8.22,1,1,0,1,0.1725,0.0,0.0,0.93,6538.7097,1702.1505,0.1855,2.0,1.0,3.8414,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>ITUZAINGO ANEXO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 6081.0<br>Score Infra: Media"
ITUZAINGO II,1553.0,394.0,42.0,10.66,0,0,0,0,2,1,0,0,1,7.349,0.0,0.0,0.0,0.0,1.29,6.44,0,0,0,1,0.0239,0.0,0.0,1.22,1272.9508,322.9508,0.0196,1.0,0.3333,3.9416,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>ITUZAINGO II</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1553.0<br>Score Infra: Muy Baja"
JARDIN,6841.0,2621.0,45.0,1.72,12,8,4,0,13,13,52,0,1,8.831,0.333,1.75,0.0,0.0,1.9,1.46,1,0,0,1,0.1566,0.0,0.0,0.94,7277.6596,2788.2979,0.1666,1.8,0.6667,2.6101,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>JARDIN</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 6841.0<br>Score Infra: Media"
JARDIN DEL CLARET,500.0,200.0,1.0,0.5,0,0,0,0,11,4,0,0,0,6.217,0.0,0.0,0.0,0.0,22.0,0.0,0,0,0,1,0.4074,0.0,0.0,0.18,2777.7778,1111.1111,2.2633,1.0,0.3333,2.5,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>JARDIN DEL CLARET</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 500.0<br>Score Infra: Muy Alta"
JARDIN DEL PILAR,2131.0,633.0,37.0,5.85,2,2,0,0,12,3,116,0,1,7.665,0.0,0.94,0.0,0.0,5.63,4.69,1,0,0,1,0.1695,0.0,0.0,0.33,6457.5758,1918.1818,0.5136,3.0,0.6667,3.3665,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>JARDIN DEL PILAR</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2131.0<br>Score Infra: Media"
JARDIN DEL SUD,1482.0,451.0,3.0,0.67,0,0,0,0,7,2,38,0,1,7.302,0.0,0.0,0.0,0.0,4.72,6.75,0,0,0,1,0.0874,0.0,0.0,0.4,3705.0,1127.5,0.2185,1.0,0.3333,3.286,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>JARDIN DEL SUD</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1482.0<br>Score Infra: Baja"
JARDIN ESPINOSA,1515.0,485.0,3.0,0.62,6,0,6,0,6,3,345,0,1,7.324,1.0,3.96,0.0,0.0,3.96,6.6,1,0,0,1,0.3481,0.0,0.0,0.48,3156.25,1010.4167,0.7252,0.1429,0.6667,3.1237,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Alta,"<b>JARDIN ESPINOSA</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 1515.0<br>Score Infra: Alta"
JARDIN HIPODROMO,2188.0,644.0,28.0,4.35,3,0,3,0,2,1,28,0,2,7.691,1.0,1.37,0.0,0.0,0.91,9.14,1,0,0,1,0.1119,0.0,0.0,0.21,10419.0476,3066.6667,0.5329,0.25,0.6667,3.3975,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>JARDIN HIPODROMO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2188.0<br>Score Infra: Baja"
JARDINES DEL JOCKEY,516.0,200.0,1.0,0.5,0,0,0,0,7,4,0,0,0,6.248,0.0,0.0,0.0,0.0,13.57,0.0,0,0,0,1,0.2513,0.0,0.0,0.19,2715.7895,1052.6316,1.3226,1.0,0.3333,2.58,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Alta,"<b>JARDINES DEL JOCKEY</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 516.0<br>Score Infra: Alta"
JERONIMO LUIS DE CABRERA,3272.0,928.0,48.0,5.17,1,1,0,0,16,5,10,0,2,8.093,0.0,0.31,0.0,0.0,4.89,6.11,1,0,0,1,0.1121,0.0,0.0,0.24,13633.3333,3866.6667,0.4671,2.0,0.6667,3.5259,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>JERONIMO LUIS DE CABRERA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 3272.0<br>Score Infra: Baja"
JOCKEY CLUB,516.0,200.0,0.0,0.0,0,0,0,0,2,3,96,0,1,6.248,0.0,0.0,0.0,0.0,3.88,19.38,0,0,0,1,0.0719,0.0,0.0,0.72,716.6667,277.7778,0.0999,1.0,0.3333,2.58,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>JOCKEY CLUB</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 516.0<br>Score Infra: Muy Baja"
JOSE HERNANDEZ,3233.0,951.0,44.0,4.63,1,1,0,1,9,3,42,0,1,8.081,0.0,0.31,3.09,0.0,2.78,3.09,1,1,0,1,0.1761,0.0,0.0,0.34,9508.8235,2797.0588,0.5179,2.0,1.0,3.3996,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>JOSE HERNANDEZ</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 3233.0<br>Score Infra: Media"
JOSE I RUCCI,500.0,200.0,0.0,0.0,0,0,0,0,8,3,0,0,1,6.217,0.0,0.0,0.0,0.0,16.0,20.0,0,0,0,1,0.2963,0.0,0.0,0.01,50000.0,20000.0,29.63,1.0,0.3333,2.5,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>JOSE I RUCCI</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 500.0<br>Score Infra: Alta"
JOSE IGNACIO DIAZ SECCION 1,4483.0,1196.0,86.0,7.19,0,0,0,1,7,2,0,0,1,8.408,0.0,0.0,2.23,0.0,1.56,2.23,0,1,0,1,0.1033,0.0,0.0,0.55,8150.9091,2174.5455,0.1878,1.0,0.6667,3.7483,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>JOSE IGNACIO DIAZ SECCION 1</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 4483.0<br>Score Infra: Baja"
JOSE IGNACIO DIAZ SECCION 2,2204.0,598.0,52.0,8.7,0,0,0,0,10,2,0,0,0,7.698,0.0,0.0,0.0,0.0,4.54,0.0,0,0,0,1,0.0841,0.0,0.0,0.37,5956.7568,1616.2162,0.2273,1.0,0.3333,3.6856,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>JOSE IGNACIO DIAZ SECCION 2</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2204.0<br>Score Infra: Baja"
JOSE IGNACIO DIAZ SECCION 3,11876.0,3006.0,474.0,15.77,6,6,0,1,8,3,118,1,0,9.382,0.0,0.51,0.84,0.84,0.67,0.0,1,1,1,1,0.1357,0.0,0.0,2.75,4318.5455,1093.0909,0.0493,7.0,1.0,3.9508,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>JOSE IGNACIO DIAZ SECCION 3</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 11876.0<br>Score Infra: Baja"
JUAN B JUSTO,3088.0,813.0,24.0,2.95,1,1,0,0,8,3,22,0,1,8.036,0.0,0.32,0.0,0.0,2.59,3.24,1,0,0,1,0.0702,0.0,0.0,0.44,7018.1818,1847.7273,0.1595,2.0,0.6667,3.7983,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>JUAN B JUSTO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 3088.0<br>Score Infra: Muy Baja"
JUAN XXIII,977.0,308.0,2.0,0.65,0,0,0,0,15,5,70,0,1,6.886,0.0,0.0,0.0,0.0,15.35,10.24,0,0,0,1,0.2843,0.0,0.0,0.13,7515.3846,2369.2308,2.1869,1.0,0.3333,3.1721,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Alta,"<b>JUAN XXIII</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 977.0<br>Score Infra: Alta"
JUNIORS,6521.0,2409.0,19.0,0.79,7,6,1,0,18,5,88,0,1,8.783,0.143,1.07,0.0,0.0,2.76,1.53,1,0,0,1,0.1254,0.0,0.0,0.93,7011.828,2590.3226,0.1348,3.5,0.6667,2.7069,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>JUNIORS</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 6521.0<br>Score Infra: Baja"
KAIROS,826.0,200.0,23.0,11.5,0,0,0,1,7,1,18,0,2,6.718,0.0,0.0,6.657,0.0,8.47,24.21,0,1,0,1,0.3791,0.0,0.0,0.06,13766.6667,3333.3333,6.3183,1.0,0.6667,4.13,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Alta,"<b>KAIROS</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 826.0<br>Score Infra: Muy Alta"
KENNEDY,1074.0,326.0,8.0,2.45,3,3,0,0,2,1,119,0,0,6.98,0.0,2.79,0.0,0.0,1.86,0.0,1,0,0,1,0.2281,0.0,0.0,0.11,9763.6364,2963.6364,2.0736,4.0,0.6667,3.2945,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>KENNEDY</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1074.0<br>Score Infra: Alta"
LA CAROLINA,700.0,200.0,0.0,0.0,2,2,0,0,0,0,5,0,1,6.553,0.0,2.86,0.0,0.0,0.0,14.29,1,0,0,0,0.1985,0.0,0.0,0.81,864.1975,246.9136,0.2451,3.0,0.3333,3.5,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>LA CAROLINA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 700.0<br>Score Infra: Media"
LA DOROTEA,526.0,200.0,16.0,8.0,1,1,0,0,3,1,0,0,0,6.267,0.0,1.9,0.0,0.0,5.7,0.0,1,0,0,1,0.2374,0.0,0.0,0.06,8766.6667,3333.3333,3.9567,2.0,0.6667,2.63,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>LA DOROTEA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 526.0<br>Score Infra: Alta"
LA ESPERANZA,500.0,200.0,1.0,0.5,0,0,0,0,8,3,6,0,0,6.217,0.0,0.0,0.0,0.0,16.0,0.0,0,0,0,1,0.2963,0.0,0.0,0.03,16666.6667,6666.6667,9.8767,1.0,0.3333,2.5,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Alta,"<b>LA ESPERANZA</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 500.0<br>Score Infra: Alta"
LA FLORESTA,1590.0,366.0,72.0,19.67,2,2,0,0,3,1,193,0,2,7.372,0.0,1.26,0.0,0.0,1.89,12.58,1,0,0,1,0.1224,0.0,0.0,1.26,1261.9048,290.4762,0.0971,3.0,0.6667,4.3443,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>LA FLORESTA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1590.0<br>Score Infra: Baja"
LA FRANCE,3218.0,1016.0,30.0,2.95,8,5,3,0,17,8,213,1,1,8.077,0.375,2.49,0.0,1.5585,5.28,3.11,1,0,1,1,0.3817,0.0,0.0,0.3,10726.6667,3386.6667,1.2723,1.5,0.6667,3.1673,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Alta,"<b>LA FRANCE</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 3218.0<br>Score Infra: Muy Alta"
LA FRATERNIDAD,500.0,200.0,5.0,2.5,1,1,0,0,25,8,51,0,2,6.217,0.0,2.0,0.0,0.0,24.0,40.0,1,0,0,1,0.5832,0.0,0.0,0.06,8333.3333,3333.3333,9.72,2.0,0.6667,2.5,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>LA FRATERNIDAD</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 500.0<br>Score Infra: Muy Alta"
