barrio,poblacion,hogares,nbi,pct_nbi,escuelas_total,escuelas_estatales,escuelas_privadas,dispensarios_municipales,paradas_colectivo,lineas_colectivo,luminarias_reportes,comisarias,centros_vecinales,hogares_por_poblacion,poblacion_log,pct_escuelas_privadas,escuelas_por_1000_hab,dispensarios_por_10000_hab,comisarias_por_10000_hab,paradas_por_1000_hab,centros_vecinales_por_10000_hab,tiene_escuela,tiene_dispensario,tiene_comisaria,tiene_transporte,infraestructura_score,centroide_lat,centroide_lon,area_barrio_km2,densidad_poblacional,infraestructura_por_km2,outlier_flag,cluster_barrio,cluster_descripcion,categoria_infraestructura,tooltip_html
OBSERVATORIO,6616.0,2360.0,128.0,5.42,7,3,4,0,10,5,100,0,1,0.357,8.797,0.571,1.06,0.0,0.0,1.51,1.51,1,0,0,1,0.1015,-31.4231361956293,-64.2028823470864,0.81,8167.9,0.125,1,2,Suburbio Popular Consolidado,Baja,<b>OBSERVATORIO</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 6616.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
OMBU,1681.0,567.0,5.0,0.88,0,0,0,0,12,11,234,0,1,0.337,7.428,0.0,0.0,0.0,0.0,7.14,5.95,0,0,0,1,0.1322,-31.3893202773862,-64.21753693663,0.29,5796.55,0.456,1,0,Anillo Denso Residencial,Baja,<b>OMBU</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 1681.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
ONA,1333.0,405.0,9.0,2.22,7,4,3,0,7,3,0,0,2,0.304,7.196,0.429,4.8035,0.0,0.0,5.25,15.0,1,0,0,1,0.4306,-31.4492916492839,-64.1653991848349,0.22,6059.09,1.957,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>ONA</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 1333.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
OSN,1993.0,575.0,8.0,1.39,0,0,0,0,11,4,35,0,1,0.289,7.598,0.0,0.0,0.0,0.0,5.52,5.02,0,0,0,1,0.1022,-31.4599043773051,-64.15824125761,0.14,14235.71,0.73,1,2,Suburbio Popular Consolidado,Baja,<b>OSN</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 1993.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
PADRE CLARET,871.0,256.0,0.0,0.0,6,0,6,0,10,13,48,0,1,0.294,6.771,1.0,4.8035,0.0,0.0,11.48,11.48,1,0,0,1,0.5459,-31.3544915100643,-64.237238422406,0.32,2721.88,1.706,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>PADRE CLARET</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 871.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
PALERMO BAJO,1909.0,666.0,3.0,0.45,0,0,0,0,21,5,0,0,0,0.349,7.555,0.0,0.0,0.0,0.0,11.0,0.0,0,0,0,1,0.2037,-31.3869413360447,-64.2246185527337,0.37,5159.46,0.551,1,0,Anillo Denso Residencial,Media,<b>PALERMO BAJO</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 1909.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
PALMAR,1025.0,283.0,10.0,3.53,2,2,0,0,3,1,55,0,1,0.276,6.933,0.0,1.95,0.0,0.0,2.93,9.76,1,0,0,1,0.1896,-31.3899757721453,-64.1246701968207,0.24,4270.83,0.79,1,0,Anillo Denso Residencial,Media,<b>PALMAR</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 1025.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
PALMAS DEL CLARET,623.0,211.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.339,6.436,0.0,0.0,0.0,0.0,1.61,0.0,0,0,0,1,0.0298,-31.3514066893432,-64.2308945622633,0.05,12460.0,0.596,1,0,Anillo Denso Residencial,Muy Baja,<b>PALMAS DEL CLARET</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 623.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
PANAMERICANO,3346.0,1072.0,26.0,2.43,4,4,0,0,13,5,101,0,1,0.32,8.116,0.0,1.2,0.0,0.0,3.89,2.99,1,0,0,1,0.1553,-31.3728037015138,-64.1799531562142,0.57,5870.18,0.272,1,2,Suburbio Popular Consolidado,Media,<b>PANAMERICANO</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 3346.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
PARQUE ALAMEDA,656.0,200.0,3.0,1.5,0,0,0,0,0,0,24,0,1,0.305,6.488,0.0,0.0,0.0,0.0,0.0,15.24,0,0,0,0,0.0,-31.4667304669222,-64.1842467716332,0.23,2852.17,0.0,1,0,Anillo Denso Residencial,Muy Baja,<b>PARQUE ALAMEDA</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 656.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
PARQUE ATLANTICA,2249.0,734.0,17.0,2.32,1,1,0,0,10,5,49,0,0,0.326,7.719,0.0,0.44,0.0,0.0,4.45,0.0,1,0,0,1,0.1129,-31.4538400218945,-64.2100439245679,0.33,6815.15,0.342,1,2,Suburbio Popular Consolidado,Baja,<b>PARQUE ATLANTICA</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 2249.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
PARQUE CAPITAL,3972.0,1272.0,6.0,0.47,3,2,1,0,12,3,563,0,1,0.32,8.287,0.333,0.76,0.0,0.0,3.02,2.52,1,0,0,1,0.1087,-31.4351614511823,-64.2159341822764,0.72,5516.67,0.151,1,2,Suburbio Popular Consolidado,Baja,<b>PARQUE CAPITAL</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 3972.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
PARQUE CAPITAL SUD,1443.0,442.0,2.0,0.45,0,0,0,0,13,3,34,0,1,0.306,7.275,0.0,0.0,0.0,0.0,9.01,6.93,0,0,0,1,0.1669,-31.4426782072545,-64.2171490791533,0.28,5153.57,0.596,1,0,Anillo Denso Residencial,Media,<b>PARQUE CAPITAL SUD</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 1443.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
PARQUE CHACABUCO,1164.0,388.0,1.0,0.26,0,0,0,0,4,2,165,0,1,0.333,7.06,0.0,0.0,0.0,0.0,3.44,8.59,0,0,0,1,0.0637,-31.382522710674,-64.2116422926307,0.28,4157.14,0.228,1,0,Anillo Denso Residencial,Muy Baja,<b>PARQUE CHACABUCO</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 1164.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
PARQUE CHATEAU CARRERAS,500.0,200.0,2.0,1.0,0,0,0,0,0,0,80,0,0,0.4,6.217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-31.3626197967517,-64.2647444147625,2.66,187.97,0.0,1,0,Anillo Denso Residencial,Muy Baja,<b>PARQUE CHATEAU CARRERAS</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
PARQUE COREMA,584.0,220.0,1.0,0.45,1,1,0,0,0,0,1,0,0,0.377,6.372,0.0,1.71,0.0,0.0,0.0,0.0,1,0,0,0,0.1187,-31.367945597451,-64.228319679797,0.14,4171.43,0.848,1,0,Anillo Denso Residencial,Baja,<b>PARQUE COREMA</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 584.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
PARQUE DE LA VEGA II,596.0,200.0,22.0,11.0,0,0,0,0,20,3,0,0,1,0.336,6.392,0.0,0.0,0.0,0.0,24.0,16.78,0,0,0,1,0.4444,-31.4086410569058,-64.2612520517313,0.25,2384.0,1.778,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>PARQUE DE LA VEGA II</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 596.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
PARQUE DE LA VEGA III,596.0,200.0,1.0,0.5,0,0,0,0,7,2,0,0,0,0.336,6.392,0.0,0.0,0.0,0.0,11.74,0.0,0,0,0,1,0.2174,-31.4035479069876,-64.2671597598804,0.22,2709.09,0.988,1,0,Anillo Denso Residencial,Media,<b>PARQUE DE LA VEGA III</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 596.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
PARQUE DE LA VIDA,500.0,200.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.4,6.217,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,1,0.037,-31.4442273592752,-64.2261000948677,0.0,0.0,0.0,1,0,Anillo Denso Residencial,Muy Baja,<b>PARQUE DE LA VIDA</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
PARQUE DEL ESTE,679.0,200.0,24.0,12.0,2,2,0,0,9,1,58,0,1,0.295,6.522,0.0,2.95,0.0,0.0,13.25,14.73,1,0,0,1,0.4501,-31.4051586405003,-64.1455089911964,0.8,848.75,0.563,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>PARQUE DEL ESTE</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 679.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
PARQUE DON BOSCO,4691.0,1385.0,24.0,1.73,1,1,0,1,18,2,248,0,1,0.295,8.454,0.0,0.21,2.13,0.0,3.84,2.13,1,1,0,1,0.1568,-31.3884319827078,-64.272025814382,0.67,7001.49,0.234,1,2,Suburbio Popular Consolidado,Media,<b>PARQUE DON BOSCO</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 4691.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
PARQUE FUTURA,2851.0,703.0,68.0,9.67,5,2,3,0,7,1,49,0,1,0.247,7.956,0.6,1.75,0.0,0.0,2.46,3.51,1,0,0,1,0.167,-31.488906450635,-64.2529899700877,1.13,2523.01,0.148,1,4,Periferia Vulnerable,Media,<b>PARQUE FUTURA</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 2851.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
PARQUE JORGE NEWBERY,2909.0,913.0,16.0,1.75,2,2,0,0,30,4,152,0,2,0.314,7.976,0.0,0.69,0.0,0.0,10.31,6.88,1,0,0,1,0.2388,-31.350399915226,-64.180513219248,0.47,6189.36,0.508,1,2,Suburbio Popular Consolidado,Alta,<b>PARQUE JORGE NEWBERY</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 2909.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
PARQUE LATINO,1306.0,432.0,4.0,0.93,5,3,2,0,12,7,119,0,1,0.331,7.175,0.4,3.83,0.0,0.0,9.19,7.66,1,0,0,1,0.436,-31.4596532315616,-64.2124548233494,0.32,4081.25,1.362,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>PARQUE LATINO</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 1306.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
PARQUE LICEO SECCION 1,3693.0,1108.0,58.0,5.23,0,0,0,0,2,1,0,0,1,0.3,8.214,0.0,0.0,0.0,0.0,0.54,2.71,0,0,0,1,0.01,-31.3497061993402,-64.1625303442315,2.55,1448.24,0.004,1,2,Suburbio Popular Consolidado,Muy Baja,<b>PARQUE LICEO SECCION 1</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 3693.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
PARQUE LICEO SECCION 2,7826.0,2013.0,157.0,7.8,2,2,0,1,14,2,0,0,1,0.257,8.965,0.0,0.26,1.28,0.0,1.79,1.28,1,1,0,1,0.0939,-31.3556278869882,-64.1620118927709,0.96,8152.08,0.098,1,2,Suburbio Popular Consolidado,Baja,<b>PARQUE LICEO SECCION 2</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 7826.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
PARQUE LICEO SECCION 3,5593.0,1426.0,164.0,11.5,13,9,4,1,25,4,431,0,1,0.255,8.629,0.308,2.32,1.79,0.0,4.47,1.79,1,1,0,1,0.3035,-31.3552182265341,-64.1513432642662,0.86,6503.49,0.353,1,4,Periferia Vulnerable,Alta,<b>PARQUE LICEO SECCION 3</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 5593.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
PARQUE LOS MOLINOS,864.0,264.0,6.0,2.27,0,0,0,0,15,7,39,0,0,0.306,6.763,0.0,0.0,0.0,0.0,17.36,0.0,0,0,0,1,0.3215,-31.4561025121088,-64.2008967897547,0.16,5400.0,2.009,1,0,Anillo Denso Residencial,Alta,<b>PARQUE LOS MOLINOS</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 864.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
PARQUE MODELO,500.0,200.0,0.0,0.0,0,0,0,0,7,3,0,0,1,0.4,6.217,0.0,0.0,0.0,0.0,14.0,20.0,0,0,0,1,0.2593,-31.3647142739498,-64.2510241394099,0.11,4545.45,2.357,1,0,Anillo Denso Residencial,Alta,<b>PARQUE MODELO</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
PARQUE MONTECRISTO,1554.0,466.0,6.0,1.29,3,3,0,0,7,2,26,0,2,0.3,7.349,0.0,1.93,0.0,0.0,4.5,12.87,1,0,0,1,0.2173,-31.3886256093823,-64.1399659927481,0.19,8178.95,1.144,1,0,Anillo Denso Residencial,Media,<b>PARQUE MONTECRISTO</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 1554.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
PARQUE REPUBLICA,7412.0,1861.0,201.0,10.8,7,7,0,1,15,2,59,1,1,0.251,8.911,0.0,0.94,1.35,1.35,2.02,1.35,1,1,1,1,0.2439,-31.4161294813208,-64.258582064065,0.98,7563.27,0.249,1,4,Periferia Vulnerable,Alta,<b>PARQUE REPUBLICA</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 7412.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
PARQUE SAN CARLOS,749.0,231.0,2.0,0.87,1,1,0,0,8,2,3,0,0,0.308,6.62,0.0,1.34,0.0,0.0,10.68,0.0,1,0,0,1,0.2908,-31.4494274723584,-64.1599280417188,0.1,7490.0,2.908,1,0,Anillo Denso Residencial,Alta,<b>PARQUE SAN CARLOS</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 749.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
PARQUE SAN VICENTE,1327.0,451.0,3.0,0.67,0,0,0,0,19,7,147,0,0,0.34,7.191,0.0,0.0,0.0,0.0,14.32,0.0,0,0,0,1,0.2652,-31.4249959692642,-64.1373491487954,0.18,7372.22,1.473,1,0,Anillo Denso Residencial,Alta,<b>PARQUE SAN VICENTE</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 1327.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
PARQUE SARMIENTO,500.0,200.0,0.0,0.0,3,3,0,0,7,12,911,0,0,0.4,6.217,0.0,4.8035,0.0,0.0,14.0,0.0,1,0,0,1,0.5926,-31.4328801293591,-64.1789078506441,0.0,0.0,0.0,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>PARQUE SARMIENTO</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
PARQUE TABLADA,981.0,323.0,1.0,0.31,0,0,0,0,16,4,30,0,1,0.329,6.89,0.0,0.0,0.0,0.0,16.31,10.19,0,0,0,1,0.302,-31.3871781770563,-64.2312408178758,0.24,4087.5,1.258,1,0,Anillo Denso Residencial,Alta,<b>PARQUE TABLADA</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 981.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
PARQUE VELEZ SARSFIELD,3045.0,1004.0,8.0,0.8,1,1,0,0,13,3,1016,0,1,0.33,8.022,0.0,0.33,0.0,0.0,4.27,3.28,1,0,0,1,0.102,-31.4411595485323,-64.2040025565823,0.65,4684.62,0.157,1,2,Suburbio Popular Consolidado,Baja,<b>PARQUE VELEZ SARSFIELD</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 3045.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
PASO DE LOS ANDES,2529.0,902.0,25.0,2.77,6,3,3,0,12,18,238,1,0,0.357,7.836,0.5,2.37,0.0,1.5584999999999962,4.74,0.0,1,0,1,1,0.3634,-31.4159538702898,-64.203280297451,0.38,6655.26,0.956,1,2,Suburbio Popular Consolidado,Muy Alta,<b>PASO DE LOS ANDES</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 2529.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
PATRIA,1790.0,640.0,5.0,0.78,2,0,2,0,19,8,0,0,0,0.358,7.491,1.0,1.12,0.0,0.0,10.61,0.0,1,0,0,1,0.2742,-31.4090264654307,-64.1601858045219,0.25,7160.0,1.097,1,2,Suburbio Popular Consolidado,Alta,<b>PATRIA</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 1790.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
PATRICIOS,4731.0,1400.0,67.0,4.79,6,6,0,0,8,1,466,2,1,0.296,8.462,0.0,1.27,0.0,1.5584999999999962,1.69,2.11,1,0,1,1,0.2305,-31.3756246362009,-64.1380411944225,0.5,9462.0,0.461,1,2,Suburbio Popular Consolidado,Alta,<b>PATRICIOS</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 4731.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
PATRICIOS ESTE,2550.0,653.0,51.0,7.81,1,1,0,1,1,1,10,0,1,0.256,7.844,0.0,0.39,3.92,0.0,0.39,3.92,1,1,0,1,0.1651,-31.3664999296539,-64.1349339830755,0.27,9444.44,0.611,1,2,Suburbio Popular Consolidado,Media,<b>PATRICIOS ESTE</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 2550.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
PATRICIOS NORTE,1790.0,485.0,39.0,8.04,0,0,0,0,14,5,227,0,1,0.271,7.491,0.0,0.0,0.0,0.0,7.82,5.59,0,0,0,1,0.1448,-31.3665348992504,-64.1397902544819,0.18,9944.44,0.804,1,2,Suburbio Popular Consolidado,Baja,<b>PATRICIOS NORTE</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 1790.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
PATRICIOS OESTE,5211.0,1370.0,114.0,8.32,3,3,0,0,16,6,43,0,1,0.263,8.559,0.0,0.58,0.0,0.0,3.07,1.92,1,0,0,1,0.0971,-31.366869744123,-64.144607787169,0.51,10217.65,0.19,1,2,Suburbio Popular Consolidado,Baja,<b>PATRICIOS OESTE</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 5211.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
PIEDRAS BLANCAS,500.0,200.0,0.0,0.0,0,0,0,0,5,1,0,0,0,0.4,6.217,0.0,0.0,0.0,0.0,10.0,0.0,0,0,0,1,0.1852,-31.4828367695047,-64.1625623852958,0.04,12500.0,4.63,1,0,Anillo Denso Residencial,Media,<b>PIEDRAS BLANCAS</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
POETA LUGONES,7839.0,2591.0,14.0,0.54,7,6,1,0,31,5,992,0,1,0.331,8.967,0.143,0.89,0.0,0.0,3.95,1.28,1,0,0,1,0.1349,-31.3609843553083,-64.2119307156898,1.52,5157.24,0.089,1,2,Suburbio Popular Consolidado,Baja,<b>POETA LUGONES</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 7839.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
POLICARPIO CABRAL,517.0,200.0,5.0,2.5,0,0,0,0,10,2,0,0,0,0.387,6.25,0.0,0.0,0.0,0.0,19.34,0.0,0,0,0,1,0.3581,-31.4365154316367,-64.1379006955884,0.07,7385.71,5.116,1,0,Anillo Denso Residencial,Muy Alta,<b>POLICARPIO CABRAL</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 517.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
POLICIAL,9360.0,2424.0,312.0,12.87,0,0,0,1,2,1,65,0,1,0.259,9.144,0.0,0.0,1.07,0.0,0.21,1.07,0,1,0,1,0.0396,-31.31551981250325,-64.2649630981434,0.8,11700.0,0.05,1,4,Periferia Vulnerable,Muy Baja,<b>POLICIAL</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 9360.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
PORTAL DE CORDOBA,2234.0,535.0,20.0,3.74,0,0,0,0,3,1,38,0,0,0.239,7.712,0.0,0.0,0.0,0.0,1.34,0.0,0,0,0,1,0.0248,-31.4442984208467,-64.1094454944293,0.24,9308.33,0.103,1,2,Suburbio Popular Consolidado,Muy Baja,<b>PORTAL DE CORDOBA</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 2234.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
PORTAL DEL JACARANDA,500.0,200.0,2.0,1.0,1,0,1,0,9,3,0,0,0,0.4,6.217,1.0,2.0,0.0,0.0,18.0,0.0,1,0,0,1,0.4721,-31.3439690435074,-64.2889913814107,0.09,5555.56,5.246,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>PORTAL DEL JACARANDA</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
POSTA DE VARGAS,719.0,200.0,5.0,2.5,3,3,0,0,4,2,3,0,1,0.278,6.579,0.0,4.17,0.0,0.0,5.56,13.91,1,0,0,1,0.3923,-31.4798946482734,-64.1941605174631,0.08,8987.5,4.904,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>POSTA DE VARGAS</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 719.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
PRIMERA JUNTA,783.0,253.0,3.0,1.19,0,0,0,0,10,4,0,0,1,0.323,6.664,0.0,0.0,0.0,0.0,12.77,12.77,0,0,0,1,0.2365,-31.4262217020123,-64.2277644708514,0.1,7830.0,2.365,1,0,Anillo Denso Residencial,Alta,<b>PRIMERA JUNTA</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 783.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
PROVIDENCIA,4998.0,1856.0,148.0,7.97,0,0,0,0,30,21,405,0,1,0.371,8.517,0.0,0.0,0.0,0.0,6.0,2.0,0,0,0,1,0.1111,-31.4007885482133,-64.2007718428186,0.61,8193.44,0.182,1,2,Suburbio Popular Consolidado,Baja,<b>PROVIDENCIA</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 4998.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
PUENTE BLANCO,1157.0,354.0,14.0,3.95,0,0,0,0,5,2,68,0,1,0.306,7.054,0.0,0.0,0.0,0.0,4.32,8.64,0,0,0,1,0.08,-31.4102088438482,-64.2354259890449,0.18,6427.78,0.444,1,0,Anillo Denso Residencial,Muy Baja,<b>PUENTE BLANCO</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 1157.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
QUEBRADA DE LAS ROSAS,4842.0,1503.0,20.0,1.33,3,3,0,0,21,7,568,0,0,0.31,8.485,0.0,0.62,0.0,0.0,4.34,0.0,1,0,0,1,0.1234,-31.3911204679379,-64.2557636529928,1.61,3007.45,0.077,1,2,Suburbio Popular Consolidado,Baja,<b>QUEBRADA DE LAS ROSAS</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 4842.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
QUINTA SANTA ANA,648.0,242.0,0.0,0.0,0,0,0,0,4,3,11,0,0,0.373,6.475,0.0,0.0,0.0,0.0,6.17,0.0,0,0,0,1,0.1143,-31.4116430526547,-64.2041555793476,0.14,4628.57,0.816,1,0,Anillo Denso Residencial,Baja,<b>QUINTA SANTA ANA</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 648.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
QUINTAS DE ARGUELLO,649.0,205.0,2.0,0.98,7,5,2,0,10,3,0,1,1,0.316,6.477,0.286,4.8035,0.0,1.5584999999999962,15.41,15.41,1,0,1,1,0.7298,-31.3400189964185,-64.2713056429599,0.08,8112.5,9.122,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>QUINTAS DE ARGUELLO</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 649.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
QUINTAS DE FLORES,500.0,200.0,0.0,0.0,0,0,0,0,10,1,5,0,0,0.4,6.217,0.0,0.0,0.0,0.0,20.0,0.0,0,0,0,1,0.3704,-31.4894148301706,-64.1636669610672,0.23,2173.91,1.61,1,0,Anillo Denso Residencial,Muy Alta,<b>QUINTAS DE FLORES</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
