barrio,poblacion,hogares,nbi,pct_nbi,escuelas_total,escuelas_estatales,escuelas_privadas,dispensarios_municipales,paradas_colectivo,lineas_colectivo,luminarias_reportes,comisarias,centros_vecinales,hogares_por_poblacion,poblacion_log,pct_escuelas_privadas,escuelas_por_1000_hab,dispensarios_por_10000_hab,comisarias_por_10000_hab,paradas_por_1000_hab,centros_vecinales_por_10000_hab,tiene_escuela,tiene_dispensario,tiene_comisaria,tiene_transporte,infraestructura_score,area_barrio_km2,densidad_poblacional,densidad_hogares,infraestructura_por_km2,educacion_ratio_publico_privado,centroide_lat,centroide_lon,cluster_barrio,cluster_descripcion,categoria_infraestructura,tooltip_barrio,servicios_basicos_score,infraestructura_por_habitante,ranking_infraestructura,percentil_infraestructura
NUESTRO HOGAR II,861.0,209.0,33.0,15.79,4,4,0,0,9,2,0,0,1,0.243,6.759,0.0,4.65,0.0,0.0,10.45,11.61,1,0,0,1,0.5162,0.13,6623.08,1607.69,3.971,5.0,-31.387682870044,-64.0982253407013,0,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>NUESTRO HOGAR II</b><br>Pob: 861.0<br>Score: 0.52 (Muy Alta),0.67,5.9954,46,90.9
NUESTRO HOGAR III,11140.0,2788.0,610.0,21.88,1,1,0,1,18,1,3,0,2,0.25,9.318,0.0,0.09,0.9,0.0,1.62,1.8,1,1,0,1,0.0663,0.63,17682.54,4425.4,0.105,2.0,-31.50091471404605,-64.19982237373814,2,Tipo C (Infr 0.16 - NBI 14.4%),Muy Baja,<b>NUESTRO HOGAR III</b><br>Pob: 11140.0<br>Score: 0.07 (Muy Baja),1.0,0.0595,424,14.4
NUEVA CORDOBA,37055.0,20000.0,245.0,1.23,21,8,13,0,44,34,344,1,1,0.54,10.52,0.619,0.57,0.0,0.27,1.19,0.27,1,0,1,1,0.0808,1.24,29883.06,16129.03,0.065,0.64,-31.426755004302,-64.186098312365,4,Tipo E (Infr 0.11 - NBI 5.5%),Muy Baja,<b>NUEVA CORDOBA</b><br>Pob: 37055.0<br>Score: 0.08 (Muy Baja),0.67,0.0218,398,19.6
NUEVA CORDOBA ANEXA,1582.0,500.0,6.0,1.2,0,0,0,1,8,4,0,0,1,0.316,7.367,0.0,0.0,6.32,0.0,5.06,6.32,0,1,0,1,0.3047,0.19,8326.32,2631.58,1.604,1.0,-31.4363481826837,-64.164017889066,1,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>NUEVA CORDOBA ANEXA</b><br>Pob: 1582.0<br>Score: 0.30 (Alta),0.67,1.926,125,74.9
NUEVA ITALIA,3347.0,988.0,54.0,5.47,4,1,3,0,5,1,308,0,0,0.295,8.116,0.75,1.2,0.0,0.0,1.49,0.0,1,0,0,1,0.1109,0.44,7606.82,2245.45,0.252,0.5,-31.3859550300777,-64.1452722218278,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>NUEVA ITALIA</b><br>Pob: 3347.0<br>Score: 0.11 (Baja),0.67,0.3313,356,28.1
NUEVO URCA,500.0,200.0,0.0,0.0,0,0,0,0,4,1,120,0,1,0.4,6.217,0.0,0.0,0.0,0.0,8.0,20.0,0,0,0,1,0.1481,0.23,2173.91,869.57,0.644,1.0,-31.3828475471979,-64.2674905686599,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>NUEVO URCA</b><br>Pob: 500.0<br>Score: 0.15 (Media),0.33,2.962,288,41.2
OBRERO,2481.0,919.0,13.0,1.41,0,0,0,1,21,13,244,0,1,0.37,7.817,0.0,0.0,4.03,0.0,8.46,4.03,0,1,0,1,0.2912,0.29,8555.17,3168.97,1.004,1.0,-31.4134335064709,-64.2122200883557,1,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>OBRERO</b><br>Pob: 2481.0<br>Score: 0.29 (Alta),0.67,1.1737,142,71.5
OBSERVATORIO,6616.0,2360.0,128.0,5.42,7,3,4,0,10,5,100,0,1,0.357,8.797,0.571,1.06,0.0,0.0,1.51,1.51,1,0,0,1,0.1015,0.81,8167.9,2913.58,0.125,0.8,-31.4231361956293,-64.2028823470864,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>OBSERVATORIO</b><br>Pob: 6616.0<br>Score: 0.10 (Baja),0.67,0.1534,375,24.3
OMBU,1681.0,567.0,5.0,0.88,0,0,0,0,12,11,234,0,1,0.337,7.428,0.0,0.0,0.0,0.0,7.14,5.95,0,0,0,1,0.1322,0.29,5796.55,1955.17,0.456,1.0,-31.3893202773862,-64.21753693663,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>OMBU</b><br>Pob: 1681.0<br>Score: 0.13 (Baja),0.33,0.7864,315,36.4
ONA,1333.0,405.0,9.0,2.22,7,4,3,0,7,3,0,0,2,0.304,7.196,0.429,4.8035,0.0,0.0,5.25,15.0,1,0,0,1,0.4306,0.22,6059.09,1840.91,1.957,1.25,-31.4492916492839,-64.1653991848349,0,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>ONA</b><br>Pob: 1333.0<br>Score: 0.43 (Muy Alta),0.67,3.2303,72,85.6
OSN,1993.0,575.0,8.0,1.39,0,0,0,0,11,4,35,0,1,0.289,7.598,0.0,0.0,0.0,0.0,5.52,5.02,0,0,0,1,0.1022,0.14,14235.71,4107.14,0.73,1.0,-31.4599043773051,-64.15824125761,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>OSN</b><br>Pob: 1993.0<br>Score: 0.10 (Baja),0.33,0.5128,373,24.7
PADRE CLARET,871.0,256.0,0.0,0.0,6,0,6,0,10,13,48,0,1,0.294,6.771,1.0,4.8035,0.0,0.0,11.48,11.48,1,0,0,1,0.5459,0.32,2721.88,800.0,1.706,0.14,-31.3544915100643,-64.237238422406,0,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>PADRE CLARET</b><br>Pob: 871.0<br>Score: 0.55 (Muy Alta),0.67,6.2675,38,92.5
PALERMO BAJO,1909.0,666.0,3.0,0.45,0,0,0,0,21,5,0,0,0,0.349,7.555,0.0,0.0,0.0,0.0,11.0,0.0,0,0,0,1,0.2037,0.37,5159.46,1800.0,0.551,1.0,-31.3869413360447,-64.2246185527337,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>PALERMO BAJO</b><br>Pob: 1909.0<br>Score: 0.20 (Media),0.33,1.0671,216,56.5
PALMAR,1025.0,283.0,10.0,3.53,2,2,0,0,3,1,55,0,1,0.276,6.933,0.0,1.95,0.0,0.0,2.93,9.76,1,0,0,1,0.1896,0.24,4270.83,1179.17,0.79,3.0,-31.3899757721453,-64.1246701968207,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>PALMAR</b><br>Pob: 1025.0<br>Score: 0.19 (Media),0.67,1.8498,233,53.0
PALMAS DEL CLARET,623.0,211.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.339,6.436,0.0,0.0,0.0,0.0,1.61,0.0,0,0,0,1,0.0298,0.05,12460.0,4220.0,0.596,1.0,-31.3514066893432,-64.2308945622633,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>PALMAS DEL CLARET</b><br>Pob: 623.0<br>Score: 0.03 (Muy Baja),0.33,0.4783,454,8.3
PANAMERICANO,3346.0,1072.0,26.0,2.43,4,4,0,0,13,5,101,0,1,0.32,8.116,0.0,1.2,0.0,0.0,3.89,2.99,1,0,0,1,0.1553,0.57,5870.18,1880.7,0.272,5.0,-31.3728037015138,-64.1799531562142,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>PANAMERICANO</b><br>Pob: 3346.0<br>Score: 0.16 (Media),0.67,0.4641,279,43.7
PARQUE ALAMEDA,656.0,200.0,3.0,1.5,0,0,0,0,0,0,24,0,1,0.305,6.488,0.0,0.0,0.0,0.0,0.0,15.24,0,0,0,0,0.0,0.23,2852.17,869.57,0.0,1.0,-31.4667304669222,-64.1842467716332,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>PARQUE ALAMEDA</b><br>Pob: 656.0<br>Score: 0.00 (Muy Baja),0.0,0.0,469,2.7
PARQUE ATLANTICA,2249.0,734.0,17.0,2.32,1,1,0,0,10,5,49,0,0,0.326,7.719,0.0,0.44,0.0,0.0,4.45,0.0,1,0,0,1,0.1129,0.33,6815.15,2224.24,0.342,2.0,-31.4538400218945,-64.2100439245679,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>PARQUE ATLANTICA</b><br>Pob: 2249.0<br>Score: 0.11 (Baja),0.67,0.502,340,31.3
PARQUE CAPITAL,3972.0,1272.0,6.0,0.47,3,2,1,0,12,3,563,0,1,0.32,8.287,0.333,0.76,0.0,0.0,3.02,2.52,1,0,0,1,0.1087,0.72,5516.67,1766.67,0.151,1.5,-31.4351614511823,-64.2159341822764,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>PARQUE CAPITAL</b><br>Pob: 3972.0<br>Score: 0.11 (Baja),0.67,0.2737,358,27.6
PARQUE CAPITAL SUD,1443.0,442.0,2.0,0.45,0,0,0,0,13,3,34,0,1,0.306,7.275,0.0,0.0,0.0,0.0,9.01,6.93,0,0,0,1,0.1669,0.28,5153.57,1578.57,0.596,1.0,-31.4426782072545,-64.2171490791533,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>PARQUE CAPITAL SUD</b><br>Pob: 1443.0<br>Score: 0.17 (Media),0.33,1.1566,259,47.8
PARQUE CHACABUCO,1164.0,388.0,1.0,0.26,0,0,0,0,4,2,165,0,1,0.333,7.06,0.0,0.0,0.0,0.0,3.44,8.59,0,0,0,1,0.0637,0.28,4157.14,1385.71,0.228,1.0,-31.382522710674,-64.2116422926307,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>PARQUE CHACABUCO</b><br>Pob: 1164.0<br>Score: 0.06 (Muy Baja),0.33,0.5473,427,13.7
PARQUE CHATEAU CARRERAS,500.0,200.0,2.0,1.0,0,0,0,0,0,0,80,0,0,0.4,6.217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.66,187.97,75.19,0.0,1.0,-31.3626197967517,-64.2647444147625,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>PARQUE CHATEAU CARRERAS</b><br>Pob: 500.0<br>Score: 0.00 (Muy Baja),0.0,0.0,469,2.7
PARQUE COREMA,584.0,220.0,1.0,0.45,1,1,0,0,0,0,1,0,0,0.377,6.372,0.0,1.71,0.0,0.0,0.0,0.0,1,0,0,0,0.1187,0.14,4171.43,1571.43,0.848,2.0,-31.367945597451,-64.228319679797,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>PARQUE COREMA</b><br>Pob: 584.0<br>Score: 0.12 (Baja),0.33,2.0325,330,33.4
PARQUE DE LA VEGA II,596.0,200.0,22.0,11.0,0,0,0,0,20,3,0,0,1,0.336,6.392,0.0,0.0,0.0,0.0,24.0,16.78,0,0,0,1,0.4444,0.25,2384.0,800.0,1.778,1.0,-31.4086410569058,-64.2612520517313,3,Tipo D (Infr 0.40 - NBI 2.8%),Muy Alta,<b>PARQUE DE LA VEGA II</b><br>Pob: 596.0<br>Score: 0.44 (Muy Alta),0.33,7.4564,59,87.4
PARQUE DE LA VEGA III,596.0,200.0,1.0,0.5,0,0,0,0,7,2,0,0,0,0.336,6.392,0.0,0.0,0.0,0.0,11.74,0.0,0,0,0,1,0.2174,0.22,2709.09,909.09,0.988,1.0,-31.4035479069876,-64.2671597598804,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>PARQUE DE LA VEGA III</b><br>Pob: 596.0<br>Score: 0.22 (Media),0.33,3.6477,202,59.3
PARQUE DE LA VIDA,500.0,200.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.4,6.217,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,1,0.037,0.0,0.0,0.0,0.0,1.0,-31.4442273592752,-64.2261000948677,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>PARQUE DE LA VIDA</b><br>Pob: 500.0<br>Score: 0.04 (Muy Baja),0.33,0.74,447,9.2
PARQUE DEL ESTE,679.0,200.0,24.0,12.0,2,2,0,0,9,1,58,0,1,0.295,6.522,0.0,2.95,0.0,0.0,13.25,14.73,1,0,0,1,0.4501,0.8,848.75,250.0,0.563,3.0,-31.4051586405003,-64.1455089911964,0,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>PARQUE DEL ESTE</b><br>Pob: 679.0<br>Score: 0.45 (Muy Alta),0.67,6.6289,57,88.7
PARQUE DON BOSCO,4691.0,1385.0,24.0,1.73,1,1,0,1,18,2,248,0,1,0.295,8.454,0.0,0.21,2.13,0.0,3.84,2.13,1,1,0,1,0.1568,0.67,7001.49,2067.16,0.234,2.0,-31.3884319827078,-64.272025814382,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>PARQUE DON BOSCO</b><br>Pob: 4691.0<br>Score: 0.16 (Media),1.0,0.3343,276,44.3
PARQUE FUTURA,2851.0,703.0,68.0,9.67,5,2,3,0,7,1,49,0,1,0.247,7.956,0.6,1.75,0.0,0.0,2.46,3.51,1,0,0,1,0.167,1.13,2523.01,622.12,0.148,0.75,-31.488906450635,-64.2529899700877,2,Tipo C (Infr 0.16 - NBI 14.4%),Media,<b>PARQUE FUTURA</b><br>Pob: 2851.0<br>Score: 0.17 (Media),0.67,0.5858,258,48.0
PARQUE JORGE NEWBERY,2909.0,913.0,16.0,1.75,2,2,0,0,30,4,152,0,2,0.314,7.976,0.0,0.69,0.0,0.0,10.31,6.88,1,0,0,1,0.2388,0.47,6189.36,1942.55,0.508,3.0,-31.350399915226,-64.180513219248,1,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>PARQUE JORGE NEWBERY</b><br>Pob: 2909.0<br>Score: 0.24 (Alta),0.67,0.8209,179,64.0
PARQUE LATINO,1306.0,432.0,4.0,0.93,5,3,2,0,12,7,119,0,1,0.331,7.175,0.4,3.83,0.0,0.0,9.19,7.66,1,0,0,1,0.436,0.32,4081.25,1350.0,1.362,1.33,-31.4596532315616,-64.2124548233494,0,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>PARQUE LATINO</b><br>Pob: 1306.0<br>Score: 0.44 (Muy Alta),0.67,3.3384,70,86.0
PARQUE LICEO SECCION 1,3693.0,1108.0,58.0,5.23,0,0,0,0,2,1,0,0,1,0.3,8.214,0.0,0.0,0.0,0.0,0.54,2.71,0,0,0,1,0.01,2.55,1448.24,434.51,0.004,1.0,-31.3497061993402,-64.1625303442315,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>PARQUE LICEO SECCION 1</b><br>Pob: 3693.0<br>Score: 0.01 (Muy Baja),0.33,0.0271,466,5.9
PARQUE LICEO SECCION 2,7826.0,2013.0,157.0,7.8,2,2,0,1,14,2,0,0,1,0.257,8.965,0.0,0.26,1.28,0.0,1.79,1.28,1,1,0,1,0.0939,0.96,8152.08,2096.88,0.098,3.0,-31.3556278869882,-64.1620118927709,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>PARQUE LICEO SECCION 2</b><br>Pob: 7826.0<br>Score: 0.09 (Baja),1.0,0.12,380,23.3
PARQUE LICEO SECCION 3,5593.0,1426.0,164.0,11.5,13,9,4,1,25,4,431,0,1,0.255,8.629,0.308,2.32,1.79,0.0,4.47,1.79,1,1,0,1,0.3035,0.86,6503.49,1658.14,0.353,2.0,-31.3552182265341,-64.1513432642662,2,Tipo C (Infr 0.16 - NBI 14.4%),Alta,<b>PARQUE LICEO SECCION 3</b><br>Pob: 5593.0<br>Score: 0.30 (Alta),1.0,0.5426,127,74.5
PARQUE LOS MOLINOS,864.0,264.0,6.0,2.27,0,0,0,0,15,7,39,0,0,0.306,6.763,0.0,0.0,0.0,0.0,17.36,0.0,0,0,0,1,0.3215,0.16,5400.0,1650.0,2.009,1.0,-31.4561025121088,-64.2008967897547,3,Tipo D (Infr 0.40 - NBI 2.8%),Alta,<b>PARQUE LOS MOLINOS</b><br>Pob: 864.0<br>Score: 0.32 (Alta),0.33,3.7211,115,76.9
PARQUE MODELO,500.0,200.0,0.0,0.0,0,0,0,0,7,3,0,0,1,0.4,6.217,0.0,0.0,0.0,0.0,14.0,20.0,0,0,0,1,0.2593,0.11,4545.45,1818.18,2.357,1.0,-31.3647142739498,-64.2510241394099,3,Tipo D (Infr 0.40 - NBI 2.8%),Alta,<b>PARQUE MODELO</b><br>Pob: 500.0<br>Score: 0.26 (Alta),0.33,5.186,156,68.4
PARQUE MONTECRISTO,1554.0,466.0,6.0,1.29,3,3,0,0,7,2,26,0,2,0.3,7.349,0.0,1.93,0.0,0.0,4.5,12.87,1,0,0,1,0.2173,0.19,8178.95,2452.63,1.144,4.0,-31.3886256093823,-64.1399659927481,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>PARQUE MONTECRISTO</b><br>Pob: 1554.0<br>Score: 0.22 (Media),0.67,1.3983,203,59.1
PARQUE REPUBLICA,7412.0,1861.0,201.0,10.8,7,7,0,1,15,2,59,1,1,0.251,8.911,0.0,0.94,1.35,1.35,2.02,1.35,1,1,1,1,0.2439,0.98,7563.27,1898.98,0.249,8.0,-31.4161294813208,-64.258582064065,2,Tipo C (Infr 0.16 - NBI 14.4%),Alta,<b>PARQUE REPUBLICA</b><br>Pob: 7412.0<br>Score: 0.24 (Alta),1.0,0.3291,174,65.0
PARQUE SAN CARLOS,749.0,231.0,2.0,0.87,1,1,0,0,8,2,3,0,0,0.308,6.62,0.0,1.34,0.0,0.0,10.68,0.0,1,0,0,1,0.2908,0.1,7490.0,2310.0,2.908,2.0,-31.4494274723584,-64.1599280417188,3,Tipo D (Infr 0.40 - NBI 2.8%),Alta,<b>PARQUE SAN CARLOS</b><br>Pob: 749.0<br>Score: 0.29 (Alta),0.67,3.8825,143,71.3
PARQUE SAN VICENTE,1327.0,451.0,3.0,0.67,0,0,0,0,19,7,147,0,0,0.34,7.191,0.0,0.0,0.0,0.0,14.32,0.0,0,0,0,1,0.2652,0.18,7372.22,2505.56,1.473,1.0,-31.4249959692642,-64.1373491487954,3,Tipo D (Infr 0.40 - NBI 2.8%),Alta,<b>PARQUE SAN VICENTE</b><br>Pob: 1327.0<br>Score: 0.27 (Alta),0.33,1.9985,152,69.4
PARQUE SARMIENTO,500.0,200.0,0.0,0.0,3,3,0,0,7,12,911,0,0,0.4,6.217,0.0,4.8035,0.0,0.0,14.0,0.0,1,0,0,1,0.5926,0.0,0.0,0.0,0.0,4.0,-31.4328801293591,-64.1789078506441,0,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>PARQUE SARMIENTO</b><br>Pob: 500.0<br>Score: 0.59 (Muy Alta),0.67,11.852,30,94.0
PARQUE TABLADA,981.0,323.0,1.0,0.31,0,0,0,0,16,4,30,0,1,0.329,6.89,0.0,0.0,0.0,0.0,16.31,10.19,0,0,0,1,0.302,0.24,4087.5,1345.83,1.258,1.0,-31.3871781770563,-64.2312408178758,3,Tipo D (Infr 0.40 - NBI 2.8%),Alta,<b>PARQUE TABLADA</b><br>Pob: 981.0<br>Score: 0.30 (Alta),0.33,3.0785,129,74.1
PARQUE VELEZ SARSFIELD,3045.0,1004.0,8.0,0.8,1,1,0,0,13,3,1016,0,1,0.33,8.022,0.0,0.33,0.0,0.0,4.27,3.28,1,0,0,1,0.102,0.65,4684.62,1544.62,0.157,2.0,-31.4411595485323,-64.2040025565823,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>PARQUE VELEZ SARSFIELD</b><br>Pob: 3045.0<br>Score: 0.10 (Baja),0.67,0.335,374,24.5
PASO DE LOS ANDES,2529.0,902.0,25.0,2.77,6,3,3,0,12,18,238,1,0,0.357,7.836,0.5,2.37,0.0,1.5584999999999962,4.74,0.0,1,0,1,1,0.3634,0.38,6655.26,2373.68,0.956,1.0,-31.4159538702898,-64.203280297451,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Alta,<b>PASO DE LOS ANDES</b><br>Pob: 2529.0<br>Score: 0.36 (Muy Alta),0.67,1.4369,94,81.2
PATRIA,1790.0,640.0,5.0,0.78,2,0,2,0,19,8,0,0,0,0.358,7.491,1.0,1.12,0.0,0.0,10.61,0.0,1,0,0,1,0.2742,0.25,7160.0,2560.0,1.097,0.33,-31.4090264654307,-64.1601858045219,1,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>PATRIA</b><br>Pob: 1790.0<br>Score: 0.27 (Alta),0.67,1.5318,148,70.2
PATRICIOS,4731.0,1400.0,67.0,4.79,6,6,0,0,8,1,466,2,1,0.296,8.462,0.0,1.27,0.0,1.5584999999999962,1.69,2.11,1,0,1,1,0.2305,0.5,9462.0,2800.0,0.461,7.0,-31.3756246362009,-64.1380411944225,1,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>PATRICIOS</b><br>Pob: 4731.0<br>Score: 0.23 (Alta),0.67,0.4872,189,61.9
PATRICIOS ESTE,2550.0,653.0,51.0,7.81,1,1,0,1,1,1,10,0,1,0.256,7.844,0.0,0.39,3.92,0.0,0.39,3.92,1,1,0,1,0.1651,0.27,9444.44,2418.52,0.611,2.0,-31.3664999296539,-64.1349339830755,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>PATRICIOS ESTE</b><br>Pob: 2550.0<br>Score: 0.17 (Media),1.0,0.6475,261,47.2
PATRICIOS NORTE,1790.0,485.0,39.0,8.04,0,0,0,0,14,5,227,0,1,0.271,7.491,0.0,0.0,0.0,0.0,7.82,5.59,0,0,0,1,0.1448,0.18,9944.44,2694.44,0.804,1.0,-31.3665348992504,-64.1397902544819,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>PATRICIOS NORTE</b><br>Pob: 1790.0<br>Score: 0.14 (Baja),0.33,0.8089,300,39.5
PATRICIOS OESTE,5211.0,1370.0,114.0,8.32,3,3,0,0,16,6,43,0,1,0.263,8.559,0.0,0.58,0.0,0.0,3.07,1.92,1,0,0,1,0.0971,0.51,10217.65,2686.27,0.19,4.0,-31.366869744123,-64.144607787169,2,Tipo C (Infr 0.16 - NBI 14.4%),Baja,<b>PATRICIOS OESTE</b><br>Pob: 5211.0<br>Score: 0.10 (Baja),0.67,0.1863,378,23.7
PIEDRAS BLANCAS,500.0,200.0,0.0,0.0,0,0,0,0,5,1,0,0,0,0.4,6.217,0.0,0.0,0.0,0.0,10.0,0.0,0,0,0,1,0.1852,0.04,12500.0,5000.0,4.63,1.0,-31.4828367695047,-64.1625623852958,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>PIEDRAS BLANCAS</b><br>Pob: 500.0<br>Score: 0.19 (Media),0.33,3.704,237,52.0
POETA LUGONES,7839.0,2591.0,14.0,0.54,7,6,1,0,31,5,992,0,1,0.331,8.967,0.143,0.89,0.0,0.0,3.95,1.28,1,0,0,1,0.1349,1.52,5157.24,1704.61,0.089,3.5,-31.3609843553083,-64.2119307156898,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>POETA LUGONES</b><br>Pob: 7839.0<br>Score: 0.13 (Baja),0.67,0.1721,310,37.4
POLICARPIO CABRAL,517.0,200.0,5.0,2.5,0,0,0,0,10,2,0,0,0,0.387,6.25,0.0,0.0,0.0,0.0,19.34,0.0,0,0,0,1,0.3581,0.07,7385.71,2857.14,5.116,1.0,-31.4365154316367,-64.1379006955884,3,Tipo D (Infr 0.40 - NBI 2.8%),Muy Alta,<b>POLICARPIO CABRAL</b><br>Pob: 517.0<br>Score: 0.36 (Muy Alta),0.33,6.9265,99,80.2
POLICIAL,9360.0,2424.0,312.0,12.87,0,0,0,1,2,1,65,0,1,0.259,9.144,0.0,0.0,1.07,0.0,0.21,1.07,0,1,0,1,0.0396,0.8,11700.0,3030.0,0.05,1.0,-31.31551981250325,-64.2649630981434,2,Tipo C (Infr 0.16 - NBI 14.4%),Muy Baja,<b>POLICIAL</b><br>Pob: 9360.0<br>Score: 0.04 (Muy Baja),0.67,0.0423,444,10.3
PORTAL DE CORDOBA,2234.0,535.0,20.0,3.74,0,0,0,0,3,1,38,0,0,0.239,7.712,0.0,0.0,0.0,0.0,1.34,0.0,0,0,0,1,0.0248,0.24,9308.33,2229.17,0.103,1.0,-31.4442984208467,-64.1094454944293,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>PORTAL DE CORDOBA</b><br>Pob: 2234.0<br>Score: 0.02 (Muy Baja),0.33,0.111,459,7.3
PORTAL DEL JACARANDA,500.0,200.0,2.0,1.0,1,0,1,0,9,3,0,0,0,0.4,6.217,1.0,2.0,0.0,0.0,18.0,0.0,1,0,0,1,0.4721,0.09,5555.56,2222.22,5.246,0.5,-31.3439690435074,-64.2889913814107,3,Tipo D (Infr 0.40 - NBI 2.8%),Muy Alta,<b>PORTAL DEL JACARANDA</b><br>Pob: 500.0<br>Score: 0.47 (Muy Alta),0.67,9.442,55,89.1
POSTA DE VARGAS,719.0,200.0,5.0,2.5,3,3,0,0,4,2,3,0,1,0.278,6.579,0.0,4.17,0.0,0.0,5.56,13.91,1,0,0,1,0.3923,0.08,8987.5,2500.0,4.904,4.0,-31.4798946482734,-64.1941605174631,0,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>POSTA DE VARGAS</b><br>Pob: 719.0<br>Score: 0.39 (Muy Alta),0.67,5.4562,81,83.8
PRIMERA JUNTA,783.0,253.0,3.0,1.19,0,0,0,0,10,4,0,0,1,0.323,6.664,0.0,0.0,0.0,0.0,12.77,12.77,0,0,0,1,0.2365,0.1,7830.0,2530.0,2.365,1.0,-31.4262217020123,-64.2277644708514,3,Tipo D (Infr 0.40 - NBI 2.8%),Alta,<b>PRIMERA JUNTA</b><br>Pob: 783.0<br>Score: 0.24 (Alta),0.33,3.0204,183,63.2
PROVIDENCIA,4998.0,1856.0,148.0,7.97,0,0,0,0,30,21,405,0,1,0.371,8.517,0.0,0.0,0.0,0.0,6.0,2.0,0,0,0,1,0.1111,0.61,8193.44,3042.62,0.182,1.0,-31.4007885482133,-64.2007718428186,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>PROVIDENCIA</b><br>Pob: 4998.0<br>Score: 0.11 (Baja),0.33,0.2223,347,29.1
PUENTE BLANCO,1157.0,354.0,14.0,3.95,0,0,0,0,5,2,68,0,1,0.306,7.054,0.0,0.0,0.0,0.0,4.32,8.64,0,0,0,1,0.08,0.18,6427.78,1966.67,0.444,1.0,-31.4102088438482,-64.2354259890449,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>PUENTE BLANCO</b><br>Pob: 1157.0<br>Score: 0.08 (Muy Baja),0.33,0.6914,399,19.4
QUEBRADA DE LAS ROSAS,4842.0,1503.0,20.0,1.33,3,3,0,0,21,7,568,0,0,0.31,8.485,0.0,0.62,0.0,0.0,4.34,0.0,1,0,0,1,0.1234,1.61,3007.45,933.54,0.077,4.0,-31.3911204679379,-64.2557636529928,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>QUEBRADA DE LAS ROSAS</b><br>Pob: 4842.0<br>Score: 0.12 (Baja),0.67,0.2549,324,34.6
QUINTA SANTA ANA,648.0,242.0,0.0,0.0,0,0,0,0,4,3,11,0,0,0.373,6.475,0.0,0.0,0.0,0.0,6.17,0.0,0,0,0,1,0.1143,0.14,4628.57,1728.57,0.816,1.0,-31.4116430526547,-64.2041555793476,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>QUINTA SANTA ANA</b><br>Pob: 648.0<br>Score: 0.11 (Baja),0.33,1.7639,336,32.2
