stop_id,stop_name,stop_lat,stop_lon,barrio_asignado
MA-00000831,Roberto Casaux 2802,-31.373635737010627,-64.16872859001161,VILLA AZALAIS OESTE
MA-00000822,Avenida Del Trabajo 1292,-31.389582252918743,-64.16125595569612,GENERAL BUSTOS
MA-00000791,Agustín Garzón 3220,-31.42606311554681,-64.14303302764894,ACOSTA
MA-00000735,José Barros Pazos 2685,-31.391743663020428,-64.2188322544098,VILLA SIBURU
MA-00000670,Manuel de Falla 7177,-31.33837159953276,-64.29044723510744,VILLA RIVERA INDARTE
MA-00000630,Impira S/N,-31.46350899634536,-64.25836801528932,SACHI
MA-00000618,Tinogasta 5519,-31.43727739687497,-64.115127325058,VILLA BUSTOS
MA-00000610,Bajada de Piedra 2667,-31.408785920666165,-64.15050566196443,YAPEYU
MA-00000590,A189 S/N,-31.559704828202047,-64.17457580566408,VILLA RIVADAVIA
MA-00000582,Los Álamos 7825,-31.34382837330492,-64.31002736091615,VILLA RIVERA INDARTE
MA-00000543,Avenida Ingeniero Medina Allende S/N,-31.43766186273484,-64.19232666492464,GUEMES
MA-00000529,Ortiz Herrera 1951,-31.429418386061386,-64.1621893644333,CRISOL SUD
MA-00000461,Punta Del Este 4544,-31.46166954588164,-64.21035647392274,CABO FARINA
MA-00000426,Avenida Rafael Núñez 5955,-31.34827773366709,-64.249384539032,CERRITO AUTODROMO
MA-00000409,Avenida Menéndez Pidal 3401,-31.38732462526428,-64.2282146215439,VILLA SIBURU
MA-00000397,Montana 1900,-31.46850553012298,-64.23189997673036,CONGRESO
p37_ida_a1,Kansas 1760,-31.466583817919712,-64.22893881797792,CONGRESO
p33_ida_a1,Avenida Armada Argentina 584,-31.456819080356468,-64.20903682708742,CABO FARINA
MA-00000360,Granadero Toba 3900,-31.364630850882847,-64.14671301841737,GENERAL MOSCONI
MA-00000346,Avenida Octavio Pinto 2937,-31.38663313007432,-64.21849966049196,LAS MARGARITAS
MA-00000268,López y Planes 2159,-31.42044173845403,-64.15574669837953,YAPEYU
MA-00000242,Pedro Medrano 4827,-31.43537335222944,-64.12416100502016,EMPALME
MA-00000231,Igualdad 3973,-31.39439040677569,-64.22991514205934,VILLA SIBURU
C9336,La Tablada 6348,-31.38476,-64.257499,COLINAS DEL CERRO
MA-00000514,Bulevar Chacabuco 436,-31.422419329726274,-64.1823971271515,GUEMES
C7148,Francisco de Bengolea 310,-31.401112,-64.266114,LOS ROBLES
C3840,Henderson S/N,-31.45392698513973,-64.26051378250123,SACHI
MA-00000932,Dirección desconocida,-31.47179065152656,-64.14347290992738,RAMON J CARCANO
MA-00000922,Avenida El Quebracho 4061,-31.477038370885555,-64.14404690265657,VILLA CORONEL OLMEDO
MA-00000913,Mariano Fragueíro 4841,-31.35895082488845,-64.18395280838014,VILLA AZALAIS OESTE
MA-00000897,Avenida Agustín Roque Arias 3064,-31.443959555161285,-64.24280047416688,ESTACION FLORES
MA-00000884,Avenida Armada Argentina 2634,-31.478868369465296,-64.23867523670198,SANTA ISABEL SECCION 1
MA-00000877,Dirección desconocida,-31.499504851861523,-64.26011038361617,PARQUE FUTURA
MA-00000869,Victoriano Montes 4451,-31.35918819352425,-64.15357601988536,PARQUE LICEO SECCION 3
MA-00000848,Colorado 5814,-31.480510762717568,-64.23472166061403,SANTA ISABEL SECCION 1
MA-00000837,Congreso 5220,-31.472408314679864,-64.22466874122621,VILLA EL LIBERTADOR
MA-00000827,Ramón Aberastaín Oro 1801,-31.36499271187748,-64.1481775045395,GENERAL MOSCONI
MA-00000728,27 de Abril 322,-31.41571732384941,-64.18892025947572,URQUIZA
MA-00000711,Dirección desconocida,-31.31560642996835,-64.21401500701906,LAS CORTADERAS
MA-00000673,Ricardo Rojas 9143,-31.334293703033943,-64.29232478141786,VILLA RIVERA INDARTE
MA-00000663,Avenida Recta Martinoli 6618,-31.34824029397913,-64.25662994384767,LA SALLE
MA-00000886,Avenida Madrid 2225,-31.43389952188569,-64.16879296302797,CRISOL SUD
MA-00000859,Tilcara 688,-31.474499188582687,-64.21259880065918,COMERCIAL
MA-00000636,Avenida Revolución Libertadora S/N,-31.370905964398577,-64.25148010253908,COLINAS DEL CERRO
MA-00000628,Escalante 3190,-31.449405619395343,-64.13969635963441,BH_CAMINO A 60 CUADRAS
MA-00000617,Agustín Garzón 3588,-31.42643389486057,-64.13877904415132,ACOSTA
MA-00000592,A189 S/N,-31.558498077706695,-64.18367385864259,VILLA RIVADAVIA
MA-00000577,Luis Burela S/N,-31.4498632574332,-64.11154925823213,SAN LORENZO
MA-00000550,Belgrano 1415,-31.431272201628094,-64.1950571537018,GUEMES
MA-00000499,Juan Vucetich 6220,-31.464991512211,-64.10089015960695,LOS SAUCES
MA-00000476,Avenida Ambrosio Olmos 533,-31.42913916621951,-64.18575525283815,GUEMES
MA-00000468,Punta Del Este 4560,-31.46198069924561,-64.21043157577516,CABO FARINA
MA-00000464,Barda Del Medio 1038,-31.462346760703024,-64.21521663665771,CABO FARINA
p13_reg,Avenida Amadeo Sabattini 5013,-31.446403458433668,-64.12172555923463,VILLA BUSTOS
MA-00000440,Av. Vucetich 7344-7398,-31.46532095699329,-64.08537626266481,ITUZAINGO ANEXO
MA-00000432,Avenida Rafael Núñez 4840,-31.35970207382626,-64.23871278762819,COLINAS DEL CERRO
MA-00000422,Avenida Rafael Núñez 4727,-31.36105797134812,-64.23830509185792,COLINAS DEL CERRO
MA-00000419,Avenida Sagrada Familia 1657,-31.38334502368049,-64.22406792640687,VILLA SIBURU
p7_vuelta_a1,Avenida Armada Argentina 1088,-31.46047983230854,-64.21646118164064,CABO FARINA
p5_vuelta_a1,Lago Argentino 1999,-31.46545822531045,-64.22525882720949,CONGRESO
p29_ida_a1,Avenida Vélez Sarsfield 2240,-31.439758089324467,-64.19667720794679,LAS FLORES
C4090,Sarmiento 333,-31.41146,-64.17708,URQUIZA
MA-00000356,Cleto Aguirre 5674,-31.409125443603315,-64.26049961318971,LOS ROBLES
MA-00000267,López y Planes 2485,-31.420789651052413,-64.15187358856203,YAPEYU
MA-00000940,Avenida Colón 1223,-31.408776763916425,-64.19974110403633,URQUIZA
C7147,Julia Funes de Bonet 236,-31.39965619752987,-64.26707983016969,LOS ROBLES
C3832,Avenida La Donosa 5443,-31.45244,-64.257024,SACHI
MA-00000946,Avenida La Donosa 4803,-31.45216472668437,-64.24898915327879,ESTACION FLORES
MA-00000921,Avenida El Quebracho 3941,-31.477038370885555,-64.14557576179506,VILLA CORONEL OLMEDO
MA-00000902,Avenida Agustín Roque Arias 3239,-31.445662056311377,-64.24281120300294,ESTACION FLORES
MA-00000881,Bonaire S/N,-31.48558873218899,-64.24774646759035,PARQUE FUTURA
MA-00000713,Avenida Castro Barros 652,-31.39919831440741,-64.19775009155275,SAN MARTIN
MA-00000866,Germán Berdiales 1202,-31.352978931961683,-64.15759733654657,PARQUE LICEO SECCION 3
MA-00000849,Mascachín 2193,-31.48909282787169,-64.2360144853592,EL CABILDO
MA-00000836,Concejal Felipe Belardinelli 3158,-31.447460632794456,-64.19427931308746,LAS FLORES
MA-00000826,Bartolomé Hidalgo 1779,-31.359528004484748,-64.14822041988374,GENERAL MOSCONI
MA-00000789,Junin 3800,-31.42890114209119,-64.13597345352174,ACOSTA
MA-00000772,Lino Spilimbergo S/N,-31.355478510953976,-64.22598838806154,LOS BOULEVARES
p39_vuelta_a1,Mariano Fragueíro 4586,-31.36377886886273,-64.18384552001955,VILLA AZALAIS OESTE
MA-00000695,Gobernación 1172,-31.476768443066504,-64.22064542770387,VILLA EL LIBERTADOR
C6443,Gobernación 982,-31.477280847754116,-64.21789884567262,VILLA EL LIBERTADOR
MA-00000674,Ausonia 9278,-31.329766572760445,-64.2946743965149,VILLA RIVERA INDARTE
MA-00000657,Manuel de Falla 7380,-31.33701,-64.2902,VILLA RIVERA INDARTE
MA-00000634,72 Chateau Reserva,-31.371854065552323,-64.25335228443147,COLINAS DEL CERRO
C9073,Avenida Colón 2073,-31.405764144742577,-64.21005606651308,ALBERDI
MA-00000625,Avenida Madrid 2476,-31.43856809745034,-64.16881442070009,CRISOL SUD
MA-00000615,Villa Boedo,-31.430018019304807,-64.1081213951111,COLONIA LOLA
MA-00000931,Avenida 11 de Septiembre 5099,-31.471882157436085,-64.14776444435121,RAMON J CARCANO
MA-00000562,Bajada Del Pucará S/N,-31.427962771852396,-64.16945278644563,CRISOL SUD
MA-00000223,Huelva 1457,-31.430860245781048,-64.16680276393892,CRISOL SUD
MA-00000603,Tilcara 1081,-31.47339199202788,-64.21839237213136,VILLA EL LIBERTADOR
MA-00000896,Onofre Marimón 6856,-31.320601674911167,-64.25650119781496,MERCANTIL
MA-00000540,Avenida Concepción Arenal 799,-31.431794009769,-64.18404936790468,GUEMES
MA-00000594,Avenida Libertador San Martín 216,-31.557894696604876,-64.19306159019472,VILLA RIVADAVIA
C1642,Molino De Torres 6502,-31.344734,-64.295557,VILLA RIVERA INDARTE
MA-00000575,Tulumba S/N,-31.44602818154943,-64.11115765571596,VILLA BUSTOS
MA-00000498,Juan Vucetich 6234,-31.464991512211,-64.10065412521364,LOS SAUCES
MA-00000472,Bermudas 426,-31.46177936483405,-64.20724511146547,CABO FARINA
c6287,Avenida Circunvalación 4311,-31.464451586311064,-64.21179413795473,CABO FARINA
MA-00000454,Avenida Amadeo Sabattini 5189,-31.448774075231903,-64.11940813064577,VILLA BUSTOS
MA-00000439,Centeno 3802,-31.432434822810627,-64.13676738739015,ACOSTA
MA-00000414,Tejeda 4065,-31.372161795603592,-64.23257891088724,COLINAS DEL CERRO
p12_vuelta_a1,Avenida Vélez Sarsfield 3328,-31.448526948096013,-64.19935941696168,LAS FLORES
MA-00000395,Mayor Fernando Juan Casado 1610,-31.46468952014222,-64.22661066055299,CONGRESO
MA-00000382,Avenida Vélez Sarsfield 1550,-31.433716435752853,-64.19459581375123,GUEMES
MA-00000371,Doctor José A. Ceballos 420,-31.40425322029147,-64.26920413970949,LOS ROBLES
MA-00000357,Avenida Santa Ana 5634,-31.411496279313823,-64.25984859466554,PARQUE REPUBLICA
MA-00000259,Obispo Castellano 404,-31.41455449539275,-64.13911163806917,MALDONADO
C6559,Tío Pujio 1863,-31.47645733885164,-64.23091292381288,SANTA ISABEL SECCION 1
MA-00000238,Agustín Garzón 5521,-31.42735397052823,-64.11532044410707,COLONIA LOLA
MA-00000247,Avenida José Manuel Isasa 1842,-31.42903846377743,-64.15950179100038,CRISOL SUD
MA-00000858,La Falda 5200,-31.474703927006512,-64.21144712716341,COMERCIAL
C7149,Luz Vieyra Méndez 358,-31.402106,-64.264854,LOS ROBLES
C3838,Ciudadela S/N,-31.456233346764822,-64.26141500473024,SACHI
MA-00000912,Dirección desconocida,-31.358795077406175,-64.17983293533327,VILLA AZALAIS OESTE
MA-00000908,Avenida Agustín Roque Arias 3062,-31.443941248529207,-64.24289703369142,ESTACION FLORES
MA-00000901,Avenida Agustín Roque Arias 3381,-31.4470350185772,-64.24283266067506,ESTACION FLORES
MA-00000882,Avenida Armada Argentina 3502,-31.48525478410497,-64.24608886241914,PARQUE FUTURA
MA-00000867,Dirección desconocida,-31.350676695288247,-64.15638586698411,PARQUE LICEO SECCION 3
MA-00000861,Cajamarca 1405,-31.479865703624395,-64.22520518302919,SANTA ISABEL SECCION 1
MA-00000850,Bv. Enrique Barros S/N,-31.438055480909902,-64.19043302536012,GUEMES
MA-00000829,Enrique Muiño 19,-31.36787380857455,-64.16850328445436,VILLA AZALAIS OESTE
MA-00000794,Leonardo Rosales 3324,-31.429688450363223,-64.14226055145265,ACOSTA
MA-00000724,Mariano Fragueíro 3259,-31.377482932890057,-64.18393135070802,HIPOLITO IRIGOYEN
MA-00000704,Avenida Amadeo Sabattini 359,-31.425275776833328,-64.1724729537964,CRISOL SUD
MA-00000672,Laguna Larga 7708,-31.3320668220355,-64.29286122322084,VILLA RIVERA INDARTE
MA-00000668,Avenida Ricardo Rojas 9150,-31.33446,-64.29209,VILLA RIVERA INDARTE
MA-00000658,Manuel de Falla 6984,-31.33981,-64.29026,VILLA RIVERA INDARTE
MA-00000652,Avenida Ciudad De Valparaíso S/N,-31.435904986711535,-64.18520464172364,GUEMES
MA-00000612,Arrecifes 363,-31.405040735464848,-64.24227476119997,LAS VIOLETAS
MA-00000588,Ciudad De Valparaíso 8438,-31.511532395628624,-64.19079780578615,VILLA RIVADAVIA
C1648,Los Álamos S/N,-31.346344,-64.310008,VILLA RIVERA INDARTE
MA-00000573,Onofre Marimón 7068,-31.319785955766463,-64.25903320312501,MERCANTIL
S00000306,Dirección desconocida,-31.49290784283973,-64.06771659851076,ITUZAINGO ANEXO
MA-00000481,Spilimbergo 6448,-31.340955703137457,-64.22562360763551,LOS BOULEVARES
C7193,Bulevar Chacabuco 57,-31.417823,-64.180214,URQUIZA
MA-00000920,Hermanos Warnes 4525,-31.4791016917119,-64.13650989532472,VILLA CORONEL OLMEDO
MA-00000784,Avenida Castro Barros 664,-31.399134210592024,-64.19786274433137,SAN MARTIN
MA-00000169,Ignacio Tolosa 2165,-31.43282846293578,-64.1639006137848,CRISOL SUD
MA-00000838,Tilcara 1294,-31.472724007606445,-64.22139108181001,VILLA EL LIBERTADOR
MA-00000477,Avenida Pueyrredón 36,-31.42716171665725,-64.18926358222963,GUEMES
MA-00000535,Gino Galeotti 1106,-31.388799187405613,-64.16890025138856,GENERAL BUSTOS
MA-00000471,Viña Del Mar 4464,-31.461788516407605,-64.20474529266359,CABO FARINA
c6750,Hipólito Bernardino Cejas S/N,-31.46366457010034,-64.21348929405214,CABO FARINA
p33_ida,Juan Vucetich 6333,-31.465023541615707,-64.0992432832718,LOS SAUCES
MA-00000438,Avenida Amadeo Sabattini 5664,-31.45992157688319,-64.10835206508638,FERREYRA
MA-00000429,Avenida Donato Álvarez 7644,-31.33282744986551,-64.26230549812318,VILLA 9 DE JULIO
2021,DR. JOSE CEBALLOS 505,-31.404277,-64.269108,LOS ROBLES
MA-00000427,Avenida Rafael Núñez 6313,-31.34420405893005,-64.25194680690767,ARGUELLO
p13_vuelta_a1,Avenida Vélez Sarsfield 3057,-31.44578104717068,-64.19830799102785,LAS FLORES
MA-00000390,Avenida Armada Argentina 1064,-31.4601137635528,-64.21635389328004,CABO FARINA
p16_vuelta_a,Urquiza 2662,-31.38450823882216,-64.18515443801881,HIPOLITO IRIGOYEN
MA-00000601,Cacheuta 3991,-31.454306806535783,-64.21352148056032,FERRER
MA-00000495,Avenida Morcillo S/N,-31.427820871145183,-64.16165828704835,CRISOL SUD
MA-00000622,27 de Abril 5411,-31.394888952449808,-64.25289127975702,LOS ROBLES
MA-00000275,Avenida General Manuel Savio 5438,-31.46128517853397,-64.12743330001832,COOPERATIVA EL FUTURO
MA-00000265,López y Planes 2931,-31.42135729515281,-64.14602637290956,YAPEYU
MA-00000237,Mariano Boedo 1878,-31.431354592580263,-64.11688685417177,COLONIA LOLA
MA-00000257,12 de Octubre 2880,-31.396817286166502,-64.21658992767335,VILLA PAEZ
MA-00000235,Aguirre Cámara 657,-31.39783380945724,-64.21864986419679,VILLA SIBURU
MA-00000218,Bermudas 562,-31.46148651400808,-64.20862913131715,CABO FARINA
MA-00000202,Avenida Río Bamba 148,-31.39491242009139,-64.25546050071718,LOS ROBLES
c5081,Esteban Pagliere 6925,-31.38990824208268,-64.27230309695005,PARQUE DON BOSCO
MA-00000548,Bulevar Arturo Illia 599,-31.42285878879048,-64.17809486389162,GUEMES
S00000493,Bulevar San Juan 15,-31.420688939643497,-64.18640434741975,GUEMES
MA-00000154,Avenida Armada Argentina 4066,-31.49103694966753,-64.25158202648164,PARQUE FUTURA
MA-00000140,Cacheuta 3849,-31.45237,-64.21289,FERRER
p10_vuelta_a1,Avenida Armada Argentina 227,-31.452509219532534,-64.20449249446392,LAS FLORES
MA-00000127,Doctor Ernesto Romagosa 324,-31.439567,-64.198852,BELLA VISTA
c6603,Carlos Coto 4242,-31.455752859442985,-64.22368168830873,CONGRESO
MA-00000041,Tandil 3424,-31.44270554259562,-64.15340781211854,JARDIN DEL PILAR
p36_reg,Avenida Julio A. Roca 1358,-31.428775,-64.209947,CUPANI
P34_ida,Entre Ríos 3320,-31.425162,-64.141605,ACOSTA
p13_ida,Viamonte 109,-31.414298,-64.16455,YAPEYU
p25_vuelta_b,Avenida Colón 3260,-31.401402,-64.22349,VILLA SIBURU
p15_vuelta_b,Santa Rosa 557,-31.410371,-64.190076,URQUIZA
p31_reg_b1,Avenida Patria 737,-31.40564,-64.15929,GENERAL PUEYRREDON
p8_ida_b,Avenida Colón 1363,-31.408255,-64.201636,URQUIZA
C9681,Chirinos de Posadas 4787,-31.449332,-64.136982,COOPERATIVA EL FUTURO
C9663,Estanislao Learte 2485,-31.438971,-64.139074,JOSE IGNACIO DIAZ SECCION 1
C9641,Esposos Curie 2195,-31.428009,-64.156326,CRISOL SUD
C9628,Barcelona 1830,-31.429235,-64.157179,CRISOL SUD
C9610,Estanislao Learte 2141,-31.433332,-64.139305,ACOSTA
C9586,Gabriel de Cepeda 4084,-31.446902,-64.135845,JOSE IGNACIO DIAZ SECCION 1
C9603,Asturias 3886,-31.435400814686737,-64.13694977760316,JOSE IGNACIO DIAZ SECCION 1
C9583,Bilbao 2298,-31.434311,-64.160065,CRISOL SUD
C9543,Doctor Faustino Tronge 1025,-31.397678,-64.204177,VILLA PAEZ
C9520,Avenida Cruz Roja Argentina 1329,-31.441191,-64.176217,VILLA REVOL
C9490,Enrique Berduc 2343,-31.436412,-64.136628,JOSE IGNACIO DIAZ SECCION 1
C9489,Agustín Gamarra 5686,-31.462484,-64.11134,FERREYRA
C9427,Valencia 1498,-31.434344,-64.166229,CRISOL SUD
C9406,Salamanca 2610,-31.437973,-64.158595,CRISOL SUD
C9360,Avenida General Manuel Savio 6113,-31.460187,-64.116039,FERREYRA
C9332,Nazca 707,-31.385612,-64.253578,COLINAS DEL CERRO
C9314,Deán Funes 5452,-31.393378,-64.252607,LOS ROBLES
C9382,Chirinos de Posadas 4699,-31.44895713194932,-64.13796901702882,COOPERATIVA EL FUTURO
MA-00000168,Tilcara 911,-31.473867813639828,-64.21599984169008,VILLA EL LIBERTADOR
MA-00000364,Howard 1365,-31.365464503233987,-64.14867639541627,GENERAL MOSCONI
C9292,Avenida Sagrada Familia 692,-31.392815,-64.233316,VILLA SIBURU
C9222,Algarañaz y Murguias 3732,-31.455665913854705,-64.1706705093384,BIALET MASSE
C9208,Carlos Paz 3717,-31.456545,-64.162656,BIALET MASSE
C9190,Avenida El Quebracho 3975,-31.476993,-64.145077,VILLA CORONEL OLMEDO
C9261,Coronel José Javier Diaz 612,-31.44677,-64.187858,LAS FLORES
C9172,Sarmiento 260,-31.411304,-64.178224,URQUIZA
C9555,Avellaneda 387,-31.40804,-64.194644,URQUIZA
MA-00000266,López y Planes 2723,-31.42110094017806,-64.14861202239992,YAPEYU
MA-00000245,Agustín Garzón 3416,-31.426264526713968,-64.14060831069948,ACOSTA
MA-00000229,Domingo Iros 329,-31.394069870845357,-64.24100875854494,VILLA SIBURU
MA-00000221,Esquel 4394,-31.459958183898287,-64.21121478080751,CABO FARINA
MA-00000185,Soldado Ramón A. Cabrera 7070,-31.37845386695373,-64.27506744861604,PARQUE DON BOSCO
MA-00000178,Avenida Gobernador Amadeo Sabattini S/N,-31.426191286339595,-64.17319178581239,CRISOL SUD
MA-00000155,Avenida Juan B. Justo 6314,-31.34752560436437,-64.17607784271242,REMEDIOS DE ESCALADA
MA-00000136,Trelew 802,-31.454421210268915,-64.21020627021791,LAS FLORES
MA-00000120,Máximo Menna 1351,-31.45673671179148,-64.21920776367189,FERRER
C6602,Avenida Madrid 2208,-31.43362,-64.169464,CRISOL SUD
C2778,Gavilán 615,-31.408711,-64.150293,YAPEYU
C939,Avenida Fuerza Aérea 3380,-31.431643,-64.233399,AMEGHINO NORTE
p8_reg_c,Alejandro Carbó 1853,-31.41783,-64.158806,YAPEYU
p14_ida,Obispo Maldonado 2064,-31.418303,-64.156654,YAPEYU
p5_ida_c,Avenida Fuerza Aérea 2607,-31.43114,-64.222626,ROSEDAL ANEXO
C821,Avenida Patria 428,-31.408856,-64.15792,GENERAL PUEYRREDON
p10_ida_b,Avenida Colón 785,-31.410538,-64.193695,URQUIZA
C9659,Asturias 3600,-31.435483,-64.139251,JOSE IGNACIO DIAZ SECCION 1
C9637,Barcelona 1789,-31.428649,-64.157077,CRISOL SUD
C9614,Avenida Sabattini 2926,-31.433451,-64.14814,JARDIN DEL PILAR
C9592,Eduardo Secchi 4102,-31.444097,-64.1346,JOSE IGNACIO DIAZ SECCION 1
C9617,Diego de Torres 2580,-31.44070091831187,-64.14422392845155,BH_CAMINO A 60 CUADRAS
C9597,Asturias 3182,-31.435323,-64.144573,JOSE IGNACIO DIAZ SECCION 1
C9549,Carlos Casaffousth 1621,-31.39958293638037,-64.19961690902711,SAN MARTIN
C9533,Doctor Ángel Roffo 2613,-31.39489,-64.212416,VILLA PAEZ
C9502,Asturias 2733,-31.435336735607198,-64.15072560310365,JARDIN DEL PILAR
C9480,Miguel de Mármol 3347,-31.439488,-64.142561,JOSE IGNACIO DIAZ SECCION 1
C9501,Juan Ramón Rojas 5372,-31.469896,-64.116254,FERREYRA
C9473,Juan del Risco y Alvarado 3982,-31.459967,-64.132562,COOPERATIVA EL FUTURO
C9455,Chirinos de Posadas 4276,-31.446074,-64.14328,BH_CAMINO A 60 CUADRAS
C9443,Miguel de Mármol 2174,-31.43924547929269,-64.15252804756166,JARDIN DEL PILAR
C9414,Valladolid 1611,-31.435209,-64.164748,CRISOL SUD
C9400,Galicia 2824,-31.437653,-64.15336,JARDIN DEL PILAR
C9372,Juan del Risco y Alvarado 3843,-31.458251,-64.132363,COOPERATIVA EL FUTURO
C9356,Agustín Gamarra 5751,-31.463353,-64.110342,FERREYRA
C9312,Deán Funes 5342,-31.393928,-64.250992,LOS ROBLES
C9290,Avenida Sagrada Familia 392,-31.395686,-64.234641,VILLA SIBURU
C9241,Bv. Enrique Barros 2212,-31.433405,-64.185476,GUEMES
C9218,Calmayo 2028,-31.454041,-64.167768,BIALET MASSE
C9194,Celso Barrios 3763,-31.458521,-64.14947,BH_CAMINO A 60 CUADRAS
C9143,Avenida 11 de Septiembre 3270,-31.450321,-64.148419,BH_CAMINO A 60 CUADRAS
C9132,Avenida Menéndez Pidal 3684,-31.384495,-64.234003,VILLA SIBURU
C9115,Huascha 2654,-31.441136,-64.160714,CRISOL SUD
C9089,Salta 117,-31.416203,-64.178229,URQUIZA
C9063,Monseñor Miguel de Andrea 615,-31.39924,-64.21541,VILLA PAEZ
C9259,Coronel José Javier Diaz 422,-31.446458,-64.191742,LAS FLORES
C9141,Avenida 11 de Septiembre 3105,-31.448197444234125,-64.14836525917055,BH_CAMINO A 60 CUADRAS
C9093,Obispo Salguero 296,-31.420817,-64.18016,GUEMES
C9323,Ángel A. Salvedores 5713,-31.479349,-64.136853,VILLA CORONEL OLMEDO
C9102,Avenida Colón 2262,-31.404976635639656,-64.21220719814302,ALBERDI
C9424,Nicanor Carranza 3738,-31.38010259992297,-64.23099875450136,VILLA SIBURU
C9079,Avenida Colón 1267,-31.40859820711772,-64.20025527477266,URQUIZA
C9561,Avenida Ciudad De Valparaíso S/N,-31.43498,-64.185267,GUEMES
MA-00000240,Pedro Medrano 5151,-31.435290964809283,-64.11980509757997,EMPALME
MA-00000243,Ernesto Bancalari 1499,-31.42671312275867,-64.13531899452211,ACOSTA
MA-00000216,Ramos Mejia 2159,-31.434851564012163,-64.12331342697145,EMPALME
MA-00000205,Avenida Río Bamba 258,-31.39694263507265,-64.25642743706703,LOS ROBLES
